,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,LocaDotIn,Worldwide,40099,58044,19426,0,Recommendations for national SARS-CoV-2 testing strategies and diagnostic capacities https://t.co/uwNEnKhq7S,[],2021-07-01 19:52:55
1,Pietro_Otto,"Legnano, Lombardia",1092,1399,61780,1,Recommendations for national SARS-CoV-2 testing strategies and diagnostic capacities https://t.co/bNQ4Go3WAe,[],2021-07-01 19:19:01
3,AgustinBuceo,"Montevideo, Uruguay",1227,360,1298,0,"Recommendations for national SARS-CoV-2 testing strategies and diagnostic capacities

Fuente oficial:
https://t.co/v1kLkKWJv9",[],2021-07-01 19:03:45
4,Aartvr,Netherlands,330,1266,22605,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 18:42:34
5,211Utah,Utah,689,1204,3408,1,"If you are unvaccinated, you should ask yourself these questions before heading out the door. The CDC has an online coronavirus self-checker. Limiting the spread of COVID is crucial to keeping everyone healthy. https://t.co/0xW1IwCe5S https://t.co/Grujt1WjpY",[],2021-07-01 16:27:59
6,UCHD,"Provo, Utah",381,3774,6251,1,"If you are unvaccinated, you should ask yourself these questions before heading out the door. The CDC has an online coronavirus self-checker. Limiting the spread of COVID is crucial to keeping everyone healthy. https://t.co/0xW1IwCe5S https://t.co/Grujt1WjpY",[],2021-07-01 16:01:48
7,adriaankeij,Ochten NL,469,343,22660,9,"@blckbxnews WHO raad mass-testing af: 
https://t.co/zQ4llesxbX",[],2021-07-01 15:34:32
8,realSchoenecker,"Silicon Valley, CA",333,825,9519,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 15:32:01
9,helmavankastel,Made Nederland,1695,1200,46443,9,"@blckbxnews WHO raad mass-testing af: 
https://t.co/zQ4llesxbX",[],2021-07-01 15:24:13
10,MarjavanCaem,Purmerend,72,808,184529,9,"@blckbxnews WHO raad mass-testing af: 
https://t.co/zQ4llesxbX",[],2021-07-01 15:19:57
11,spokanehealth,"Spokane, WA",350,3214,4899,0,"Traveling soon? Know the requirements for your airline AND your destination. The rules for testing and quarantine are different depending on your vaccination status, so it's best to plan ahead so that your vacay doesn't end before you get off the ground. https://t.co/DDYBu4aSwd https://t.co/i5JeWS7m5J",[],2021-07-01 14:02:44
12,fvdr,Rotterdam Netherlands,283,2637,47927,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 13:23:52
13,DocChiroGreg,"Cleveland, OH",558,214,2777,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 11:49:33
14,astronotmars,deket mamang batagor,231,201,37632,2,"Although small, we are happy that our systematic review  https://t.co/LoHT8A0qpW on lockdown and testing strategy can contribute to this @WHO 
Recommendations for national SARS-CoV-2 testing strategies and diagnostic capacities interim guidance.
https://t.co/8JAV316Nas https://t.co/5pv0J0FQPq",[],2021-07-01 11:10:59
15,lettinck,Almere,386,34,311,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 10:31:12
16,hetverzetnl,The rabbit hole,208,356,6315,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 09:32:52
17,yvrairport,"Vancouver, B.C. Canada",10212,78628,35238,0,"@Ishu_Rohan As per the CDC, all airline passengers to the US ages 2+ must provide a negative COVID-19 viral test taken within 3 calendar days of travel. Check out the CDC website here for more info: https://t.co/9FxA2boqGQ",[],2021-07-01 09:00:15
18,gwangge,"Jakarta, Indonesia",658,355,5005,2,"Although small, we are happy that our systematic review  https://t.co/LoHT8A0qpW on lockdown and testing strategy can contribute to this @WHO 
Recommendations for national SARS-CoV-2 testing strategies and diagnostic capacities interim guidance.
https://t.co/8JAV316Nas https://t.co/5pv0J0FQPq",[],2021-07-01 08:43:51
19,zegmaar_LydeLa,Home is where my ❤ is..,2264,4752,171146,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 08:09:13
20,wassink67,Nederland,272,46,762,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 08:03:53
21,ExportPoland,Nederland,120,32,1228,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 07:01:17
22,JvdBBBB,Zuid-Holland,423,191,7743,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 06:46:38
23,CAVbthedevilsa1,incognito maar niet anoniem,359,94,4372,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 05:57:58
24,dum_online,onbekend,146,86,4523,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 05:49:07
25,rhovakx,Montreal-ish,1318,296,7954,7,"LOL: WHO recommends against random PCR testing of asymptomatic people
https://t.co/WFCW83UU1e",[],2021-07-01 05:28:02
26,GraffitiExpert,Queensland,862,958,124943,0,"https://t.co/HfzNXDWEfV &lt;- Conflating positive tests with cases classifies people who are immune as having the disease -&gt; https://t.co/ZaaRWYP9k3 

https://t.co/ncYynce1xo &lt;- Either by CHO decree or brainwashing, Australia has cranked up dodgy testing 👇 https://t.co/DKV6CTCOY7",[],2021-07-01 05:18:09
27,purtytunia10,"Lexington, KY",4998,3545,5936,33,"Healthcare providers: CDC’s new COVID-19 Viral Testing Tool can help interpret COVID-19 test results and help you make decisions about SARS-CoV-2 testing and next steps. 

Learn more: https://t.co/NIySuYW72m. https://t.co/Xha2qW2L5X",[],2021-07-01 03:19:02
28,SVHospital,"Sonoma Valley, CA",1344,869,2739,0,"As more in the community complete the vaccination process, many are also asking about #COVID testing. The @cdcgov provides extensive information about COVID-19 testing, who should be tested, how to get tested and more:  https://t.co/jkAYaGcn2C",['COVID'],2021-07-01 02:59:47
29,Jack_Shih_tzu,https://learntherisk.org/,3858,1950,52805,92,"WHO finally agrees with IPAK, almost.  Indiscriminate PCR testing of asymptomatic individuals is not warranted.  In reality, it's harmful, as it leads to a Sisyphean task, and could lead to the destruction of Western civilization.  https://t.co/8yPY2yU0iM @BretWeinstein https://t.co/SL9vaKRq5J",[],2021-07-01 01:45:08
