,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,bettycjung,United States,157,889,167647,0,Symptoms of COVID-19 (are changing because of the variants) These are the symptoms listed by @CDC for now https://t.co/qHiKtKlFdU,[],2021-07-03 22:12:16
1,brianmullen2u,"Cork, Ireland",130,76,1766,11,Why is @CMOIreland and @roinnslainte @DonnellyStephen testing people with no symptoms when it’s not recommended by the WHO. It seems Ireland is on its own for allot of things including the only country not traveling or dining inside in Europe #travel  https://t.co/iC71mxRfBv,[],2021-07-03 20:31:25
2,DanielL46527,"Dublin City, Ireland",360,197,1276,11,Why is @CMOIreland and @roinnslainte @DonnellyStephen testing people with no symptoms when it’s not recommended by the WHO. It seems Ireland is on its own for allot of things including the only country not traveling or dining inside in Europe #travel  https://t.co/iC71mxRfBv,['travel'],2021-07-03 19:32:35
3,Geniusguy10,Ireland,354,1068,26836,2,"WHO doesn't recommend widespread testing of asymptomatic people,but in Ireland, we're opening more walk-in test centers for them. https://t.co/FJxIaE3l5G",[],2021-07-03 18:52:38
4,AgaagaM77,IE,305,120,1048,2,"WHO doesn't recommend widespread testing of asymptomatic people,but in Ireland, we're opening more walk-in test centers for them. https://t.co/FJxIaE3l5G",[],2021-07-03 18:45:17
5,rallat,NYC,2632,6798,65081,0,"@C_S_Somolinos Antigeno si ""What types of SARS-CoV-2 test are acceptable under the Order?
Passengers must be tested with a viral test that could be either an antigen test or a nucleic acid amplification test (NAAT).""
https://t.co/LrKuyEg4Y4",[],2021-07-03 17:59:42
6,tovaga,"Viseu, Portugal",26624,24873,1042608,0,"Biotech, Govt Research Will End Coronavirus | https://t.co/Ovo5XR5bGj https://t.co/9vYExUPOfD via @Newsmax",[],2021-07-03 23:55:50
7,soundscaper,Gadigal Country ,4692,2684,140420,2,"NSW COVID-19: ""Testing numbers were 56,331 overnight - so down slightly. I again redouble my requests for people to come out and get tested"" - NSW Chief Health Officer Dr Kerry Chant. https://t.co/YMTYNgFVvH #Coronavirus #7NEWS https://t.co/ToTrRDGsmw",[],2021-07-03 23:54:33
8,JanF06,UK,270,943,170642,535,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-03 23:52:49
9,POFerriesFR8,"Dover, UK.",19,6344,250173,0,"Please use the link below to check you have all of the paperwork you need to cross the border between Great Britain and the EU in HGVs, and details on how to access COVID testing facilities;. https://t.co/iFxIaIMR6u",[],2021-07-03 23:50:00
10,llinda_h,Ayrshire,226,314,5894,1,"The COVID-19 Asymptomatic Testing Site will be available at Troon Concert Hall, Municipal Buildings, South Beach, Troon KA10 6EF – 10.00am – 6.00pm from Monday 5 July - Sunday 11 July.

For more information on our testing sites, please visit our website: https://t.co/TvkEH8cMLf https://t.co/HBtRcL5nZA",[],2021-07-03 23:46:21
11,missdaisyj,"Oxford, England",1470,633,1976,13,"All Oxford University students aged 18-29 currently in Oxford are being asked to get tested for Covid at one of the three surge testing sites today or tomorrow, whether they have symptoms or not https://t.co/MtGJ03JbrI",[],2021-07-03 23:43:58
12,Planetwaves20,"Dublin City, Ireland",7781,7094,27051,63,"A pilot music festival is taking place in Dublin this evening as part of efforts to test the safe return to large events, and antigen testing is being used for entry | https://t.co/Mo2rwiW5m1 https://t.co/W5lNUAG9l5",[],2021-07-03 23:37:57
13,POferriesupdate,Dover,50,34209,243464,0,"Important: Since 04:00 on 15/01/21, it has been mandatory for all passengers travelling into the UK to have a pre-travel Covid-19 test., More info: https://t.co/d47yAbIV2I",[],2021-07-03 23:30:01
14,SenateandHouse,"Port St. Lucie, FL",431,582,30841,0,"Shared from Yandex Zen
https://t.co/Wz8jNthiXu",[],2021-07-03 23:15:34
15,ISturup,"West of Melbourne, Wathaurong",615,227,16404,41,"#BREAKING: There has been a #coronavirus outbreak at an aged care home in north-western Sydney, with three residents testing positive overnight.

@bethan_yeoman #COVID19 #9News https://t.co/NHTJW46JYV","['BREAKING', 'coronavirus']",2021-07-03 23:14:28
16,fingalpimpernel,"Fingal, Ireland",3105,2556,17023,63,"A pilot music festival is taking place in Dublin this evening as part of efforts to test the safe return to large events, and antigen testing is being used for entry | https://t.co/Mo2rwiW5m1 https://t.co/W5lNUAG9l5",[],2021-07-03 23:13:44
