,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,cowcreekgeek,South-Western West Virginia,842,364,8139,0,"@GailAnon79 Beware of those, like @SHTF48850882, that knowingly misquote others:

""FDA will not
 authorize or approve
 any COVID-19 vaccine
 BEFORE IT HAS MET
 THE ANGENCY'S RIGOROUS
 EXPECTATIONS FOR SAFETY
 AND EFFECTIVENESS."" 

Updated Adverse Events (CDC)
https://t.co/1DEPzg2oAd",[],2021-07-02 23:40:29
1,SuzanneLieb4,"Arizona, USA",7787,7117,16146,3,"Here’s a helpful guide on choosing the safer activities for those who have yet to receive the vaccine: 
https://t.co/dhd4Xi0tgR",[],2021-07-02 23:30:47
2,trevortombe,"Calgary, Alberta",5193,31301,68937,3,"Dose projections are informative, but effective protection is lower than the share with a shot. One dose is less effective than two, plus effects lag and are uncertain. Roughly, current ""coverage"" is ~36-62%

Useful research summary: https://t.co/UcrIXgelhp https://t.co/4Ik8nCfLQe",[],2021-07-02 23:11:47
3,Solchi1986,Argentina ,2238,6105,24934,5,"https://t.co/3mVSXehoTK
More than 324 million doses of COVID-19 vaccines were administered in the United States from December 14, 2020, through June 28, 2021. During this time, VAERS received 5,718 reports of death (0.0018%) among people who received a COVID-19 vaccine.",[],2021-07-02 23:01:41
4,norrthpier,Riding the #BlueTsunami2022,4556,4572,91166,1,"@7Veritas4 @MayoIsSpicyy What's worse? Side effects from the vaccine or
death from COVID?!

#COVID19Vaccine  #CovidVaccine 

https://t.co/050cGKux7k.",['COVID19Vaccine'],2021-07-02 22:51:49
5,bernhardsulzer,Tweet since 2020,350,384,8632,1,"@7Veritas4 @MayoIsSpicyy What's worse? Side effects from the vaccine or
death from COVID?!

#COVID19Vaccine  #CovidVaccine 

https://t.co/050cGKux7k.","['COVID19Vaccine', 'CovidVaccine']",2021-07-02 22:50:33
6,MpcPacsan,Japan-USA,206,52,5547,70,"Get a #COVID19 vaccine so you and your loved ones can stay safe on your trip! 
 
Whether you’re flying, driving, or sailing, CDC recommends delaying travel until you are fully vaccinated against COVID-19. Learn more: https://t.co/mUsXpabnGi. https://t.co/ypmqwxxU2u",['COVID19'],2021-07-02 22:46:16
7,sabrinacostell3,"Eau Claire, WI",4997,153,56355,2,"#COVID19 Vaccine FAQ: Fully vaccinated people can resume activities without a mask EXCEPT where required by state, local, tribal, or territorial laws, rules, and regulations, or if a business or workplace requires it! Learn more about COVID-19 vaccines at  https://t.co/WRlQ6cxyKC https://t.co/9vMcjozZsQ",['COVID19'],2021-07-02 22:34:19
8,viralvideovlogs,കേരളം,4554,6966,788792,2,"#COVID19 Vaccine FAQ: Fully vaccinated people can resume activities without a mask EXCEPT where required by state, local, tribal, or territorial laws, rules, and regulations, or if a business or workplace requires it! Learn more about COVID-19 vaccines at  https://t.co/WRlQ6cxyKC https://t.co/9vMcjozZsQ",['COVID19'],2021-07-02 22:00:33
9,CCHealthEd,"Carson City, NV",205,1026,3603,2,"#COVID19 Vaccine FAQ: Fully vaccinated people can resume activities without a mask EXCEPT where required by state, local, tribal, or territorial laws, rules, and regulations, or if a business or workplace requires it! Learn more about COVID-19 vaccines at  https://t.co/WRlQ6cxyKC https://t.co/9vMcjozZsQ",['COVID19'],2021-07-02 22:00:32
10,dtfeinberg,"Mountain View, CA",257,5283,1630,55,"Many people in racial &amp; ethnic minority groups are at greater risk of getting very sick from #COVID19 due to longstanding injustices in healthcare, housing, &amp; other factors.

You can help make a difference. Get a COVID-19 vaccine as soon as you can. More: https://t.co/yJFqxDIlhb. https://t.co/5Q84YZc5Oz",['COVID19'],2021-07-02 21:20:36
11,TruthJusticeAz,Arizona,131,37,1517,0,"@BetaPsi77 @jetstom @AZDHS Uhh no CDC has affirmed IT STOPS INFECTIONS.

https://t.co/sd1FJPkNqr

“Studies show that COVID-19 vaccines are effective at keeping you from getting COVID-19. Getting a COVID-19 vaccine will also help keep you from getting seriously ill ..”",[],2021-07-02 21:09:09
