,username,retweets,likes,text,hashtags,time
0,MoHFW_INDIA,31,0,"RT @PIB_India: #COVID19 vaccination update - Day 243

▪️ India's cumulative vaccination coverage crosses 76 crore landmark milestone

▪️ Mo…",['COVID19'],2021-09-15 16:05:58
1,MoHFW_INDIA,21,73,"#Unite2FightCorona
#LargestVaccineDrive

➡️ India's Cumulative Vaccination Coverage crosses 76 Cr landmark milestone.

➡️ More than 57 lakh Vaccine Doses administered today till 7 pm.

https://t.co/6pGUZfTwNJ https://t.co/KScCtVki3n","['Unite2FightCorona', 'LargestVaccineDrive']",2021-09-15 14:56:41
2,MoHFW_INDIA,19,0,"RT @MoRD_GOI: कोरोना के खिलाफ लड़ाई में हम सब भी अपने देश का साथ दें। जल्द- से- जल्द टीकाकरण कराएं।
#Unite2FightCorona #LargestVaccineDrive…","['Unite2FightCorona', 'LargestVaccineDrive']",2021-09-15 14:34:32
3,MoHFW_INDIA,4,18,@mygovindia @COVIDNewsByMIB @DDNewslive @airnewsalerts @NITIAayog,[],2021-09-15 14:26:54
4,MoHFW_INDIA,9,19,Heartiest congratulations to Dr. Pragna P. Dhabi on being conferred with National Florence Nightingale award 2020 by the Hon'ble @rashtrapatibhvn. Your exemplary service and devotion inspire us all 🙏 https://t.co/gipSztRLwB,[],2021-09-15 14:26:41
5,MoHFW_INDIA,10,17,Heartiest congratulations to Shri Prashant Gunu Devidas on being conferred with National Florence Nightingale award 2020 by the Hon'ble @rashtrapatibhvn. Your exemplary service and devotion inspire us all 🙏 https://t.co/Q2GZVbNI0H,[],2021-09-15 14:26:27
6,MoHFW_INDIA,8,12,Heartiest congratulations to Ms. Sonia Chauhan on being conferred with National Florence Nightingale award 2020 by the Hon'ble @rashtrapatibhvn. Your exemplary service and devotion inspire us all 🙏 https://t.co/eZk42JTmCA,[],2021-09-15 14:26:13
7,MoHFW_INDIA,10,13,Heartiest congratulations to Smt. Samdar Janu Kamdi on being conferred with National Florence Nightingale award 2020 by the Hon'ble @rashtrapatibhvn. Your exemplary service and devotion inspire us all 🙏 https://t.co/SdtYwh5YpF,[],2021-09-15 14:25:54
8,MoHFW_INDIA,8,14,Heartiest congratulations to Dr. Daisy Abraham on being conferred with National Florence Nightingale award 2020 by the Hon'ble @rashtrapatibhvn. Your exemplary service and devotion inspire us all 🙏 https://t.co/TD4ujdDHvo,[],2021-09-15 14:25:33
9,MoHFW_INDIA,9,13,Heartiest congratulations to Mr. Ajay on being conferred with National Florence Nightingale award 2020 by the Hon'ble @rashtrapatibhvn. Your exemplary service and devotion inspire us all 🙏 https://t.co/xLNV9ywR1X,[],2021-09-15 14:25:23
10,MoHFW_INDIA,10,14,Heartiest congratulations to Mrs. Renju Kumari on being conferred with National Florence Nightingale award 2020 by the Hon'ble @rashtrapatibhvn. Your exemplary service and devotion inspire us all 🙏 https://t.co/CBNzv6mCn7,[],2021-09-15 14:25:09
11,MoHFW_INDIA,9,13,Heartiest congratulations to Mrs. Rajila Roy on being conferred with National Florence Nightingale award 2020 by the Hon'ble @rashtrapatibhvn. Your exemplary service and devotion inspire us all 🙏 https://t.co/86bQIGwCro,[],2021-09-15 14:24:53
