,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,Cederian_,Ciudad Autónoma de Buenos Aires,284,51,2253,0,"@Hai You still can be infected and transmit the virus. The vaccine is for you to not have any serious symptoms. Just like the yearly flu/pneumonia vaccination.

https://t.co/gUa98VSrAR",[],2021-07-05 23:42:26
1,moh_choudhury,"Maryland, USA",2212,2077,16846,10,"💉💉💉
To everyone 12 &amp; 🆙:
You're eligible for the COVID-19 vaccine 🙌
Get moving 👉 and get that #SleeveUp 💪 #WeCanDoThis
https://t.co/JxvpBoeJCO","['SleeveUp', 'WeCanDoThis']",2021-07-05 23:40:30
2,Peppermint7Gems,California,2114,1305,17949,0,Having symptoms like fever after you get a #COVID19 vaccine is normal and a sign your immune system is learning to fight the virus. Learn more about side effects after getting vaccinated: https://t.co/gsGdUzlt79 https://t.co/dy6ZAeaYqY,['COVID19'],2021-07-05 23:22:00
3,BHCHD,"Waterloo, Iowa",75,713,1543,1,"""Get a COVID-19 vaccine. COVID-19 changed our way of life. Vaccines are our chance to take charge of our health and do our part to help stop this pandemic. Learn more: https://t.co/ZVKoNwsnAp.""
via @CDCgov https://t.co/4S0ygHBElX",[],2021-07-05 22:47:56
4,PrevettiGroup,"Las Vegas, NV",196,21,294,1,"The more people who choose to get the COVID-19 vaccine, the more effective it will be in stopping the spread. Play your part. Make a plan to get vaccinated when it is available to you. https://t.co/ndcY3ljMCS",[],2021-07-05 22:06:12
5,RafiOmar83,"Houston, TX",182,211,6642,0,"@DianeDonovan20 @Nomorewars67 @MuffinScript @KristiNoem Diane, you didn't go over the CDC page I sent you did you? Because if you did, you would have known that adverse reaction to the vaccine is rare. 
https://t.co/R1EatrIbq8",[],2021-07-05 21:48:13
6,AHAPhysAlliance,"Chicago, IL",337,999,3887,0,There’s no way to tell how #COVID19 may affect you if you get sick. The COVID19 vaccines are effective at preventing severe illness while helping build protection against the disease. Make the decision to get vaccinated. https://t.co/g1W5CTCJRk,['COVID19'],2021-07-05 21:30:00
7,RafiOmar83,"Houston, TX",182,211,6642,0,"@DianeDonovan20 @Nomorewars67 @MuffinScript @KristiNoem Diane, can you please provide a link to the story? Also, can you please check out this link from the CDC stating that adverse reactions to the vaccine are rare? Thanks.
https://t.co/R1EatrIbq8",[],2021-07-05 21:22:11
8,RafiOmar83,"Houston, TX",182,211,6642,0,"@DianeDonovan20 @Nomorewars67 @MuffinScript @KristiNoem Diane, if you want to educate sheeple like myself to be better more informed citizens, you should be the one backing up these claims with sources. I understand that some people have had adverse reactions to the vaccine, but those are rare. Check it out.
https://t.co/R1EatrIbq8",[],2021-07-05 21:18:04
9,SkyLizzels,Daygo,1788,2464,287519,5,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/EmPJUhjSYN",[],2021-07-05 21:01:11
10,MaryanaBhak,"La Jolla, San Diego",147,426,47462,5,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/EmPJUhjSYN",[],2021-07-05 21:00:51
11,SanDiegoCounty,"San Diego, California",199,142051,15758,5,"To find a COVID-19 vaccination location, visit https://t.co/WAaDb88tkq https://t.co/EmPJUhjSYN",[],2021-07-05 21:00:01
12,CaliforniaDDS,"Sacramento, CA",959,2876,11258,1,"It takes time for your body to build protection after any vaccination. You are considered fully vaccinated 2 weeks after your second dose of the Pfizer-BioNtech or Moderna COVID-19 vaccines, or 2 weeks after the single-dose J&amp;J/Janssen COVID-19 vaccine. https://t.co/Ko9Hih3VSY https://t.co/lKJQoYLCNS",[],2021-07-05 20:15:00
13,hollyby,San Diego,1866,5096,25672,2,"To find a COVID-19 vaccination location, visit https://t.co/WvTylxh6m8 https://t.co/wdkj7xzwzU",[],2021-07-05 19:42:45
14,KreativeAffairs,"San Diego, CA",232,159,7429,2,"To find a COVID-19 vaccination location, visit https://t.co/WvTylxh6m8 https://t.co/wdkj7xzwzU",[],2021-07-05 19:19:44
15,ninrabbit75,Central Oregon,1257,307,23452,0,"@GiftedPrude @bexone @alonsoian1 @BreeNewsome Most can get the vaccine... But:
https://t.co/vSMyNYLJ2q",[],2021-07-05 18:42:27
16,caresource,"Dayton, OH",1998,3598,6747,1,Not sure what an mRNA vaccine is? The CDC explains mRNA COVID-19 vaccines and how they work. https://t.co/LATuaad25J https://t.co/78ZqGcprzb,[],2021-07-05 18:33:02
17,TheAnnouncerUK,Internet,366,461,1537,0,"@_Hurst_ @Telegraph Total reactions for the experimental vaccine AZD1222/VAXZEVRIA (CHADOX1 NCOV-19) from Oxford/ AstraZeneca: 3,364 deaths and 793,036 injuries to 19/06/2021",[],2021-07-05 18:29:11
18,JakubHenricus,Poland,2936,848,56219,1,"A growing body of evidence indicates that people fully vaccinated with an mRNA vaccine (Pfizer and Moderna) are less likely to have asymptomatic infection or to transmit SARS-CoV-2 to others. Studies are underway to learn more about the benefits of J&amp;J

https://t.co/qIYjC1DBQ0 https://t.co/Xggg97upRc",[],2021-07-05 18:28:33
19,SWDHIDAHO,"Caldwell, Idaho",136,341,1346,2,COVID-19 Vaccine Mythbuster: Can being near someone who received a COVID-19 vaccine affect my menstrual cycle? No. Check out the graphic and get more info at https://t.co/TqdjWFSNw4. https://t.co/EHzfKF6L8y,[],2021-07-05 18:00:41
20,SDCountyHHSA,San Diego County,154,5901,6747,2,"To find a COVID-19 vaccination location, visit https://t.co/WvTylxh6m8 https://t.co/wdkj7xzwzU",[],2021-07-05 18:00:01
21,CTshidime,"Atlanta ,GA",84,7,720,0,"@Franciskalombos Another name for ChAdOx1 nCoV-19 is AZD1222, used especially in the context of the vaccine’s co-development by the University of Oxford, Vaccitech, and AstraZeneca. ChAdOx1 nCoV-19 is especially used in the context of Oxford’s leading role in first developing the vaccine.",[],2021-07-05 17:05:19
22,CTshidime,"Atlanta ,GA",84,7,720,0,"@Franciskalombos WHAT IS CHADOX1 NCOV-19?
ChAdOx1 nCoV-19 is a potential vaccine for the coronavirus. Early results from trials show that the vaccine is safe and produces an immune response against the virus that causes COVID-19.",[],2021-07-05 17:05:05
23,redwondereroft1,"Carlisle, arkansas",36,13,3455,0,"@IsaacFriel3 @ZonessHappy @pvtjokerus Ahhh, youre getting your number from VAERS, a site abused by Antivaxxers for yrs. When researched, was found that of the 5K reported, only 3 of those deaths werecaused by the vaccine, and that’s from blood clots which are now treatable. Sorry u were duped

https://t.co/xTQQ9OlIfS",[],2021-07-05 16:58:06
24,loujkruger,Massachusetts,616,626,19350,0,"@FrankLuntz If you are concerned about getting the #COVID #vaccination, please get the facts from the scientists. https://t.co/SoovBEeC7e https://t.co/i19Yd8q95j","['COVID', 'vaccination']",2021-07-05 16:04:47
25,bearpolarblue,Lausanne,702,207,5125,0,"@svirta78 @EemeliHuvi Luota virallisiin lähteisiin

”VAERS received 5,718 reports of death (0.0018%) among people who received COVID-19 vaccine”

”Reports of adverse events following vaccination, including deaths, DO NOT necessarily mean that a vaccine caused a health problem”

https://t.co/NNqMwpcCSs",[],2021-07-05 15:55:54
26,Kasia_HP,"Las Vegas, NV",5497,8171,33571,1,Newly added to #TheDecade Platform: Updated @WHO Interim Guidance on developing national deployment and vaccination plan for COVID-19 vaccines https://t.co/UFAS39WIft #IntegratedCare #VaccinesWork https://t.co/Jj8EVXzpqg,['TheDecade'],2021-07-05 15:51:59
27,chrisdarken,"Tampa Bay area, Florida",1293,368,43511,1,"Check out these new COVID-19 vaccine resources
HHS Launches Hotline to Improve Access to COVID-19 Vaccines for People with Disabilities https://t.co/K8P5FQIeim
COVID-19 Vaccines for People with Underlying Medical Conditions https://t.co/QbRngmLgn7
https://t.co/EXG8j4a6UV https://t.co/uo5JFbJb1Y",[],2021-07-05 15:04:57
28,JamesNapoliMD,"Phoenix, AZ",928,2657,193,0,"If you haven't yet received your COVID-19 vaccine, now is the time to get one. Most vaccine sites no longer require appointments. For information on vaccine sites near you, check out this page from the @CDCgov. #StopTheSpread  https://t.co/Qoaiy2qKL5",['StopTheSpread'],2021-07-05 14:59:59
29,fabriciomreis,Sao Paulo - Br,33,50,7748,0,"@la_gordars @GeraldoJacques @PedroHallal @BiaRMesquita https://t.co/bvFjsUl4GB
""More than 177 million people have received at least one dose of COVID-19 vaccine in the United States""
""Since April 2021, there have been more than a thousand reports""",[],2021-07-05 14:55:23
30,DavidLeeChoi,"Minneapolis, MN",846,359,61,55,"Many people in racial &amp; ethnic minority groups are at greater risk of getting very sick from #COVID19 due to longstanding injustices in healthcare, housing, &amp; other factors.

You can help make a difference. Get a COVID-19 vaccine as soon as you can. More: https://t.co/yJFqxDIlhb. https://t.co/5Q84YZc5Oz",['COVID19'],2021-07-05 14:36:37
31,GrundyCountyPH,"Grundy County, IA",142,110,3765,1,"""Get a COVID-19 vaccine. COVID-19 changed our way of life. Vaccines are our chance to take charge of our health and do our part to help stop this pandemic. Learn more: https://t.co/ZVKoNwsnAp.""
via @CDCgov https://t.co/4S0ygHBElX",[],2021-07-05 14:07:00
32,sibleadership,"Chicago, IL",131,1263,2495,1,"Check out these new COVID-19 vaccine resources
HHS Launches Hotline to Improve Access to COVID-19 Vaccines for People with Disabilities https://t.co/K8P5FQIeim
COVID-19 Vaccines for People with Underlying Medical Conditions https://t.co/QbRngmLgn7
https://t.co/EXG8j4a6UV https://t.co/uo5JFbJb1Y",[],2021-07-05 14:00:34
