,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,RuddO,Land of beauty.,291,784,43421,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 23:54:46
1,Corinafs59Gomez,"Austin, TX",258,427,50437,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 23:49:37
2,KikiwahT,Being a trash panda,1234,2281,47868,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 23:28:14
3,TjReilly12,"Philadelphia, PA",2362,364,11707,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 22:16:14
4,blurvirus,Malaysia,1078,168,8928,4,"@DGHisham The guidance says this though, ""testing of asymptomatic individuals can be informative in instances such as follow up of contacts of confirmed or probable cases or testing of health care and long-term care facility workers that are frequently exposed.""

https://t.co/OJfZA6qVtz",[],2021-07-05 21:27:01
5,bloody_scandal,United Kingdom,1860,942,54028,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 21:09:31
6,AllenAC009,"Houston, TX",4432,1043,113287,1,"Returning home after your holiday get-away? Follow all CDC travel and testing guidelines. Even if you're fully vaccinated, you will need COVID testing to travel internationally. Unvaccinated? It's advised to delay travel until you're fully vaccinated. https://t.co/xUL5fjvW2L https://t.co/e3vr0C2lPo",[],2021-07-05 20:15:04
7,hcphtx,"Harris County, Texas",4588,28986,25685,1,"Returning home after your holiday get-away? Follow all CDC travel and testing guidelines. Even if you're fully vaccinated, you will need COVID testing to travel internationally. Unvaccinated? It's advised to delay travel until you're fully vaccinated. https://t.co/xUL5fjvW2L https://t.co/e3vr0C2lPo",[],2021-07-05 20:05:03
8,andykopsa,New York City,2396,3975,34627,0,"#Iowa this is very helpful chart when you cannot get any answers from your local officials. Unless of course they stop reporting on LTCs for example, stop testing, etc.

https://t.co/jhxWaE4XbB https://t.co/X8Y7WF8Hzs",['Iowa'],2021-07-05 18:23:10
9,SamSmit47048800,"Toronto, Ontario",188,159,3241,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 17:20:20
10,edwina_anne,"Canberra, Australia",1231,1281,5438,0,"@CutlerJoand @theroyaleditor @LouLouLa10 You can still catch it after vaccination. One of the reporters covering the G7 was fully vaccinated &amp; tested positive. There are now a lot of cases of fully vaccinated people testing positive. This is from the CDC:
https://t.co/FnuiDTe5q4",[],2021-07-05 17:03:35
11,DudeIndependent,Living outside the Matrix,1060,832,9696,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 17:03:17
12,debrose1921,United States,1167,396,13103,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 16:46:58
13,leeshamak,"Connecticut, USA",1283,678,20629,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-05 16:39:37
