,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,jezusgurl55,"Southern California, USA",844,779,51641,0,"@blackoutkast I'm glad you weren't one of the 6000 who died from adverse reactions of the vaccine.""More than 331 million doses of COVID-19 vaccines were administered in the US from 12/14/20-7/6/2021. During this time, VAERS received 5,946 reports of death.""
https://t.co/LmMWteYell https://t.co/UE2iroJrcQ",[],2021-07-07 23:59:30
1,Infectious_Info,"Toronto, ON",101,311,1219,43,"The best #COVID19 vaccine is any one that’s available to you. 
 
Don’t wait for a specific brand. All three currently authorized and recommended COVID-19 vaccines are safe and effective. 
 
Learn more and get vaccinated as soon as you can: https://t.co/gpHAB0vbxW. https://t.co/FvRMf307VS",['COVID19'],2021-07-07 23:58:22
2,viralvideovlogs,കേരളം,4557,6986,790891,3458,"BREAKING—CDC now officially declares #DeltaVariant a “variant of concern”—because much more transmissible (50% faster than #B117, 2x than original strain), more severe (2.5x hospitalization risk than B117, 4x original) &amp; 1 dose vaccine evasive.🧵 #COVID19
https://t.co/jZCgfzFLla https://t.co/SszvXuysze",['DeltaVariant'],2021-07-07 23:36:54
3,DemiurgoTuiter,Dei Infera,958,958,409294,3458,"BREAKING—CDC now officially declares #DeltaVariant a “variant of concern”—because much more transmissible (50% faster than #B117, 2x than original strain), more severe (2.5x hospitalization risk than B117, 4x original) &amp; 1 dose vaccine evasive.🧵 #COVID19
https://t.co/jZCgfzFLla https://t.co/SszvXuysze",['DeltaVariant'],2021-07-07 23:36:53
4,wadakashiho,JAPAN,5107,5871,715719,120,"Get a #COVID19 vaccine as soon as you can. You can take the lead and help stop this pandemic. 
 
The virus that causes COVID-19 spreads from person to person. It’s your turn to do your part to help end the pandemic by getting vaccinated. More: https://t.co/yJFqxDIlhb. https://t.co/hhJ95e7KBW",['COVID19'],2021-07-07 23:18:05
5,livewell_sd,"San Diego, CA",486,2297,4045,3,"Get VAXED - it's safe, free, and easy to get! Visit https://t.co/PFnNp78aHC for locations https://t.co/ilrCBT65wD",[],2021-07-07 23:17:50
6,wadakashiho,JAPAN,5107,5871,715719,57,"All people deserve a fair opportunity to be as healthy as possible, including having protection against #COVID19. Get a COVID-19 vaccine as soon as you can. More: https://t.co/yJFqxDIlhb. https://t.co/mvEdLCZsKh",['COVID19'],2021-07-07 23:17:40
7,JohnsHopkinsCCP,"Baltimore, MD",2324,10418,11204,0,"Answer: None of the pre-existing conditions listed above mean that you should NOT get a COVID-19 vaccine. 

Read more about underlying conditions here: https://t.co/KVxiWzmdMR. #getthevaxJHU",['getthevaxJHU'],2021-07-07 23:10:37
8,FamilyServiceRI,"Rhode Island, USA",2031,2948,3893,0,"Millions of people in the US have received a COVID-19 vaccine. These vaccines continue to undergo intense safety monitoring and serious safety problems are extremely rare. For more info, review the CDC’s page on vaccine safety at https://t.co/dP6rqD7k9z. https://t.co/D6IKoMUEHF",[],2021-07-07 23:07:04
9,biaQuinn_,Carioca/follow me on Pinterest,184,10,898,43,"The best #COVID19 vaccine is any one that’s available to you. 
 
Don’t wait for a specific brand. All three currently authorized and recommended COVID-19 vaccines are safe and effective. 
 
Learn more and get vaccinated as soon as you can: https://t.co/gpHAB0vbxW. https://t.co/FvRMf307VS",['COVID19'],2021-07-07 23:04:45
