,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,PamelaBolash,"Raleigh, NC",3823,1113,4331,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-06 23:46:39
1,NawawiNorudin,"Kuching, Sarawak",132,109,3749,54,"widespread testing of asymptomatic populations is not currently recommended, based on the lack of evidence on the impact and cost-effectiveness of such approaches &amp; the approach might risks diverting resources from higher priority testing indications.

https://t.co/FLXtX5NHqa",[],2021-07-06 22:49:50
2,nodramahea,"Brooklyn, NY",5372,4659,272219,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-06 15:40:44
3,LivNow,United States,14065,12878,46892,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-06 15:37:36
4,aamirtanoli,"Islamabad/Mansehra, Pakistan",6319,6369,49217,0,"Finally better sense prevailed,hope countries assure compliance.

#WHO recommends lifting testing/quarantine requirements for those who were fully vaccinated,atleast 2 weeks prior to travelling,with ANY of #COVID-19 vaccines listed by WHO for emergency use
https://t.co/fEEcNmb4Bz","['WHO', 'COVID']",2021-07-06 14:41:24
5,SpainLint,Spain,54,177,39952,1,"What i really don't understand is this ... (https://t.co/et94ydYJlT). According to how warning levels are classified most of Europe should be level 1 and not 3 (incidence under 50, enough testing, vaccination way up) #liftthetravelban #LoveIsNotTourism",[],2021-07-06 13:49:30
6,MuhdAzimARahman,徳島,164,132,15493,32,"Salam All!
TS @DGHisham  Pls peruse this esp on Asymptomatic individuals👇

WHO site on TESTING dated 25 June 2021 https://t.co/iWGIlCU3pg

""Timely &amp; accurate testing is an essential tool in preventing &amp; controlling the spread of SARS-CoV-2 &amp; must be implemented strategically..."" https://t.co/DvFVMRAWwt https://t.co/aJNx6LySCb",[],2021-07-06 13:11:36
7,downunderdeb,Australia,2256,136,5623,94,"Why is the CDC telling people who got the 💉 to refrain from testing?!?!?🥴
https://t.co/reac34HdpK https://t.co/8V0BayOgfE https://t.co/OkiazCJpIO",[],2021-07-06 12:35:44
8,consvvaccine,"Kuala Lumpur, Wilayah Persekut",1126,51,5422,32,"Salam All!
TS @DGHisham  Pls peruse this esp on Asymptomatic individuals👇

WHO site on TESTING dated 25 June 2021 https://t.co/iWGIlCU3pg

""Timely &amp; accurate testing is an essential tool in preventing &amp; controlling the spread of SARS-CoV-2 &amp; must be implemented strategically..."" https://t.co/DvFVMRAWwt https://t.co/aJNx6LySCb",[],2021-07-06 10:45:47
9,Naufalvsthewrld,Today is their birthday ,977,6286,40193,54,"widespread testing of asymptomatic populations is not currently recommended, based on the lack of evidence on the impact and cost-effectiveness of such approaches &amp; the approach might risks diverting resources from higher priority testing indications.

https://t.co/FLXtX5NHqa",[],2021-07-06 10:11:43
