,username,location,following,followers,totaltweets,retweets,text,hashtags,time
19,iwantmynbn,"Melbourne, Australia ",3723,3796,120783,20,The NSW government is reportedly considering whether it has to abandon its “zero COVID-19” goal and accept that the Delta strain will circulate in the community. Latest coverage: https://t.co/93495vkLvV https://t.co/nAn025e0tx,[],2021-07-08 23:05:13
20,captcorbo,Sydney Australia,194,251,53709,20,The NSW government is reportedly considering whether it has to abandon its “zero COVID-19” goal and accept that the Delta strain will circulate in the community. Latest coverage: https://t.co/93495vkLvV https://t.co/nAn025e0tx,[],2021-07-08 23:02:12
21,GCobber99,Bendigo,3842,8442,334441,20,The NSW government is reportedly considering whether it has to abandon its “zero COVID-19” goal and accept that the Delta strain will circulate in the community. Latest coverage: https://t.co/93495vkLvV https://t.co/nAn025e0tx,[],2021-07-08 22:58:29
22,ggdavies52,"Cairns, Queensland",205,258,3603,20,The NSW government is reportedly considering whether it has to abandon its “zero COVID-19” goal and accept that the Delta strain will circulate in the community. Latest coverage: https://t.co/93495vkLvV https://t.co/nAn025e0tx,[],2021-07-08 22:56:37
23,geoffrey_payne,"Central Victoria, Australia ",9130,9195,1233082,20,The NSW government is reportedly considering whether it has to abandon its “zero COVID-19” goal and accept that the Delta strain will circulate in the community. Latest coverage: https://t.co/93495vkLvV https://t.co/nAn025e0tx,[],2021-07-08 22:56:33
24,Sun_Moon_13,Maldives,520,298,20947,1,Lockdown - Day 478 - Ecole des Garcons #PrimroseHill #Paris #lockdown #lockdown2021 #COVID19 #coronavirus #ComingHome #summer https://t.co/4yyoTeamtc,"['PrimroseHill', 'Paris', 'lockdown', 'lockdown2021', 'COVID19', 'coronavirus', 'ComingHome']",2021-07-08 22:48:56
25,dwatchnews,Global,9138,8314,432124,3,"""More evidence COVID-19 originated in nature, despite persistent conspiracy theories"" https://t.co/ahKgSSJitA",[],2021-07-08 22:48:38
26,ekoskaiphos,"Salem, Oregon",3480,816,27604,3,"""More evidence COVID-19 originated in nature, despite persistent conspiracy theories"" https://t.co/ahKgSSJitA",[],2021-07-08 22:47:42
27,dwatchnews_pac,Pacific & East Antarctica,1093,251,8225,3,"""More evidence COVID-19 originated in nature, despite persistent conspiracy theories"" https://t.co/ahKgSSJitA",[],2021-07-08 22:47:25
28,theTiser,"Adelaide, South Australia",195,140397,156635,1,"Australia will soon have access to one million Pfizer doses a week, while our Sydney neighbours could have their lockdown extended again. #Covid19 #TheAdvertiser https://t.co/ogFMYX0cFV","['Covid19', 'TheAdvertiser']",2021-07-08 22:43:09
29,TheFangsta,Sydney,2018,487,6361,11,"Fairfield Mayor Frank Carbone, whose government area is one of those being targeted by police, says targeting one area of Sydney instead of the whole city sends the wrong message.

#COVID19 #9News
https://t.co/KfTnvjzJk8",[],2021-07-08 22:31:53
30,9NewsGoldCoast,"Surfers Paradise, Gold Coast",486,40319,155867,0,"Fairfield Mayor Frank Carbone, whose government area is one of those being targeted by police, says targeting one area of Sydney instead of the whole city sends the wrong message.

#COVID19 #9News
https://t.co/8zSP4RFYwy","['COVID19', '9News']",2021-07-08 22:30:14
31,9NewsMelb,"Melbourne, Australia",2300,178743,267518,1,"Fairfield Mayor Frank Carbone, whose government area is one of those being targeted by police, says targeting one area of Sydney instead of the whole city sends the wrong message.

#COVID19 #9News
https://t.co/LjUDlq94cb","['COVID19', '9News']",2021-07-08 22:30:14
32,9NewsAUS,Australia,234,643773,318646,1,"Fairfield Mayor Frank Carbone, whose government area is one of those being targeted by police, says targeting one area of Sydney instead of the whole city sends the wrong message.

#COVID19 #9News
https://t.co/FZql2aIAEq","['COVID19', '9News']",2021-07-08 22:30:14
33,9NewsQueensland,"Brisbane, Australia",7340,141552,286068,0,"Fairfield Mayor Frank Carbone, whose government area is one of those being targeted by police, says targeting one area of Sydney instead of the whole city sends the wrong message.

#COVID19 #9News
https://t.co/9NKexpsvbP","['COVID19', '9News']",2021-07-08 22:30:14
34,9NewsSyd,"Sydney, Australia",495,141118,289743,11,"Fairfield Mayor Frank Carbone, whose government area is one of those being targeted by police, says targeting one area of Sydney instead of the whole city sends the wrong message.

#COVID19 #9News
https://t.co/KfTnvjzJk8","['COVID19', '9News']",2021-07-08 22:30:14
35,9NewsAdel,"Adelaide, Australia",1314,85701,233234,0,"Fairfield Mayor Frank Carbone, whose government area is one of those being targeted by police, says targeting one area of Sydney instead of the whole city sends the wrong message.

#COVID19 #9News
https://t.co/Ax4wA9hXFG","['COVID19', '9News']",2021-07-08 22:30:14
36,9NewsPerth,"Perth, Western Australia",824,89258,70530,0,"Fairfield Mayor Frank Carbone, whose government area is one of those being targeted by police, says targeting one area of Sydney instead of the whole city sends the wrong message.

#COVID19 #9News
https://t.co/eaJj4yj34Q","['COVID19', '9News']",2021-07-08 22:30:03
37,MarthaSandovalR,"Malaga, Spain",2137,7347,46429,42,"British Prime Minister Boris Johnson plans to reopen England's economy from coronavirus lockdown on July 19, but if he does so, it won't be without disquiet from some of the scientists whose advice he has followed thus far https://t.co/eIGqSmB0Q2",[],2021-07-08 22:29:12
38,girl_lockdown,"Melbourne, Victoria",2314,1157,19673,263,"Reported yesterday: 0 new local cases and 1 new case acquired overseas (currently in HQ). 
- 15,665 vaccine doses were administered 
- 25,590 test results were received.    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/vZx18Daz78",[],2021-07-08 22:19:54
39,trust_1982,"Australia,",1132,211,16636,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 22:15:58
40,PhilGould15,"Sydney, New South Wales",212,24578,18956,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 22:13:09
41,PhilGould15,"Sydney, New South Wales",212,24578,18956,11,"After two weeks in lockdown, NSW has recorded 38 new #COVID19 cases today – the highest daily number in this outbreak. 

DETAILS: https://t.co/wGJycCuU2s

@cokeefe9 #9News https://t.co/LZlXJUvfPa",['COVID19'],2021-07-08 22:12:59
42,photoframd,NY,16445,16403,56894,0,"LOL... Yes, your cat hated having you at home during lockdown, survey says https://t.co/Sqb2rF70U5 #TrumpVirus #COVID19 #coronavirus","['TrumpVirus', 'COVID19', 'coronavirus']",2021-07-08 22:05:03
43,newscomauHQ,Australia,4224,558835,268078,20,The NSW government is reportedly considering whether it has to abandon its “zero COVID-19” goal and accept that the Delta strain will circulate in the community. Latest coverage: https://t.co/93495vkLvV https://t.co/nAn025e0tx,[],2021-07-08 21:59:57
44,JudithSherry1,Mid Nth. South Australia ,369,253,13509,14,"#BREAKING: South Australia is reopening its borders with WA and the NT immediately, with COVID-19 testing required on days 1, 5 and 13 - that requirement set to be removed on Sunday.

NSW and ACT remain locked out.

DETAILS: https://t.co/580ZM3qJYU

#9News https://t.co/3tCyGFdxjZ",['BREAKING'],2021-07-08 21:59:22
45,SamyAngel4o,"Melbourne, Victoria",4897,1261,250152,0,"Top story: @9NewsAUS: 'Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/nbygbfvRB8

@ElizaEdNews #AusPol #9News ' https://t.co/0mpRpQwHQC, see more https://t.co/63wUhmQ85W","['coronavirus', 'AusPol', '9News']",2021-07-08 21:42:04
46,LukeWMangan,Australia,602,13763,13748,2,Sydney’s covid19 lockdown extended. What does it mean for the hospitality industry? I speak to chef ⁦@LukeWMangan⁩ ⁦@glassbrasserie⁩ #lukemangan #cnn #sydneylockdown #australia #coronavirus #covid19  https://t.co/TBZfdhD2gC,[],2021-07-08 21:39:09
47,DutchCryptoEnt,Netherlands,1479,806,4021,18,"""This figure of 100,000 therefore, is I contend a piece of propaganda, an alarmist distortion of the facts. It is not science.""

Absolute aanrader! De hele waanzin van de afgelopen anderhalf jaar samengebald in een A4'tje

#coronavirus #lockdown 

https://t.co/ye7o5L5R42",[],2021-07-08 21:29:43
48,poppymasselos,"Brisbane, Qld, Australia",4769,1907,87872,0,"It's been a year since Australia's rolling coronavirus lockdowns began. Here's what we've loved, lost and learnt https://t.co/Ph3emii9Gi",[],2021-07-08 21:27:53
49,5GenocIDe,🏴󠁧󠁢󠁳󠁣󠁴󠁿,1047,957,14134,0,"#covidisover #Covidisnotover #covid_19 #COVID19 #coronavirus #covid #lockdown #India 

""They kill the old and infirm first, then destroy the female; via sterility with the jab and target the children so that they'll not grow old.""

https://t.co/u2OWBQQVDW","['covidisover', 'Covidisnotover', 'covid_19', 'COVID19', 'coronavirus', 'covid', 'lockdown', 'India']",2021-07-08 21:15:45
50,heisolis,"Miami, Florida",1209,391,28534,1,"Millions of residents in greater Sydney were due to have restrictions eased today before lockdown was extended for at least an extra week.

#COVID19 #9News
https://t.co/OlhJ4dYW3b",[],2021-07-08 21:07:17
51,MynameisAmy7,"Texas, USA",1309,885,125404,2,"Would China's Draconian #COVID19 #Lockdown Work Anywhere Else? Mar 13, 2020

“The measures required to stop transmission may be too socially or economically extreme,”

There has to be a balance between protecting people’s lives &amp; their livelihoods” 

https://t.co/kIrlKjqA46","['COVID19', 'Lockdown']",2021-07-08 21:07:14
52,OtagoGrad,"Calgary, AB",3724,3073,126636,2,"Would China's Draconian #COVID19 #Lockdown Work Anywhere Else? Mar 13, 2020

“The measures required to stop transmission may be too socially or economically extreme,”

There has to be a balance between protecting people’s lives &amp; their livelihoods” 

https://t.co/kIrlKjqA46","['COVID19', 'Lockdown']",2021-07-08 20:59:33
53,jean_mumford,Sydney💕,52164,52699,103139,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 20:59:04
54,pcclubb,"Broughton Gifford,Melksham.",3166,1699,10390,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 20:56:00
55,socialmedia4bjp,"Gujarat, India",1816,13836,44904,3,"Avoid making unnecessary statements, learn from predecessors, PM Narendra Modi advises new ministers https://t.co/vsDuofmYhh https://t.co/BRB3mqRgSv",[],2021-07-08 20:51:13
56,TaxNerdOz,"Sydney, New South Wales",38,59,14459,0,"South-west Sydney is facing a massive Covid-19 crackdown with more than 100 extra police hitting the streets this morning, after the highest daily case numbers in the outbreak so far sparked grim warnings. https://t.co/6o0x1zRIUe https://t.co/PVONWqOk4a",[],2021-07-08 20:48:33
57,abc_live_blog,Australia,9,2,236,0,"Live: Sydney outbreak and vaccines on agenda for third National Cabinet meeting in two weeks
#COVID19 #Lockdown #InfectiousDiseasesOther
Blog @ https://t.co/LMFwu9Zn67, listed on https://t.co/ImygkXPKrZ","['COVID19', 'Lockdown', 'InfectiousDiseasesOther']",2021-07-08 20:39:31
58,9NewsSyd,"Sydney, Australia",495,141118,289743,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 20:37:40
59,9NewsQueensland,"Brisbane, Australia",7340,141552,286068,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 20:37:36
60,9NewsPerth,"Perth, Western Australia",824,89258,70530,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 20:37:31
61,9NewsMelb,"Melbourne, Australia",2300,178744,267518,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 20:37:27
62,9NewsGoldCoast,"Surfers Paradise, Gold Coast",486,40319,155867,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 20:36:57
63,9NewsAdel,"Adelaide, Australia",1314,85701,233234,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT",['coronavirus'],2021-07-08 20:36:54
64,AspenPflughoeft,"Salt Lake City, UT",539,75,382,0,South Korea just recorded its highest number of COVID-19 cases. Seoul may be going into lockdown. Why did coronavirus cases surge? What went wrong? https://t.co/LgtSVnIYrQ https://t.co/Ufduy4X5WX,[],2021-07-08 20:35:13
65,JediSocialMedia,Amsterdam,42,45,650,0,#Lockdown life and Social Media Teams ... https://t.co/WZeLAjulmC #coronavirus #covid19 #workingathome,"['Lockdown', 'coronavirus', 'covid19', 'workingathome']",2021-07-08 20:34:58
66,9NewsAUS,Australia,234,643773,318646,14,"Amid Greater Sydney’s #coronavirus outbreak, all of Australia is about to see a massive vaccine boost.

Full details: https://t.co/McrIryKNHt

@ElizaEdNews #AusPol #9News https://t.co/AUpL3ua6uT","['coronavirus', 'AusPol', '9News']",2021-07-08 20:34:39
67,Mark_G_Davies,Melbourne,6,239,2751,0,"@adamseconomics Groups targeted by Victoria Police during Melbourne's Long Lockdown (Jul-Oct 2020) for COVID Breaches:

* Young (Under 24)
* Migrants
* Aboriginal
* Mentally Disabled

https://t.co/7nJHzbXRGC",[],2021-07-08 20:31:28
68,kuwaittimesnews,Kuwait,28,28233,23826,0,"Kuwait trying to avoid lockdown amid disturbing figures: Minister https://t.co/LVbNaW8IMJ via @kuwaittimesnews 
#lockdown #DefenseMinister
#KuwaitTimes #KuwaitNews #Kuwait #Covid19 #coronavirus #pandemic https://t.co/TwrJ5WQNKa","['lockdown', 'DefenseMinister', 'KuwaitTimes', 'KuwaitNews', 'Kuwait', 'Covid19', 'coronavirus', 'pandemic']",2021-07-08 20:17:11
69,9NewsAUS,Australia,234,643773,318646,0,"Millions of residents in greater Sydney were due to have restrictions eased today before lockdown was extended for at least an extra week.

#COVID19 #9News
https://t.co/AsCExJfao4","['COVID19', '9News']",2021-07-08 20:00:59
70,9NewsGoldCoast,"Surfers Paradise, Gold Coast",486,40319,155867,1,"Millions of residents in greater Sydney were due to have restrictions eased today before lockdown was extended for at least an extra week.

#COVID19 #9News
https://t.co/pSbu0tVc5S","['COVID19', '9News']",2021-07-08 20:00:59
71,9NewsQueensland,"Brisbane, Australia",7340,141552,286068,0,"Millions of residents in greater Sydney were due to have restrictions eased today before lockdown was extended for at least an extra week.

#COVID19 #9News
https://t.co/rTD1bGyxVK","['COVID19', '9News']",2021-07-08 20:00:59
72,9NewsSyd,"Sydney, Australia",495,141118,289743,1,"Millions of residents in greater Sydney were due to have restrictions eased today before lockdown was extended for at least an extra week.

#COVID19 #9News
https://t.co/OlhJ4dYW3b","['COVID19', '9News']",2021-07-08 20:00:59
73,9NewsMelb,"Melbourne, Australia",2300,178744,267518,2,"Millions of residents in greater Sydney were due to have restrictions eased today before lockdown was extended for at least an extra week.

#COVID19 #9News
https://t.co/bSB0jWYzEZ","['COVID19', '9News']",2021-07-08 20:00:59
74,9NewsAdel,"Adelaide, Australia",1314,85701,233234,0,"Millions of residents in greater Sydney were due to have restrictions eased today before lockdown was extended for at least an extra week.

#COVID19 #9News
https://t.co/89r1VHFSYg","['COVID19', '9News']",2021-07-08 20:00:59
75,9NewsPerth,"Perth, Western Australia",824,89258,70530,0,"Millions of residents in greater Sydney were due to have restrictions eased today before lockdown was extended for at least an extra week.

#COVID19 #9News
https://t.co/6vkrBE4rDR","['COVID19', '9News']",2021-07-08 20:00:08
76,JaynePhipps,"Nottingham, UK",1347,727,4357,0,And we have a #Thursday #blog post https://t.co/AYsvagoNCN #diary #lockdown #lockdowndiary #coronavirus,"['Thursday', 'blog', 'diary', 'lockdown', 'lockdowndiary', 'coronavirus']",2021-07-08 19:57:28
77,GalacTR0N,Orbiting Ͼ_Ͽ,4993,1463,241081,2,"#NowPlaying

Art Of Trance https://t.co/x01Rm7mjvd Ultrafoxx

#UniversalSuffrage #coronavirus #citizen&gt;#consumerism&gt;#consumer #Meritocracy=#toxic #UBI #enlightenment #ClimateCrisis #lockdown #COVID19 #EconomicCrisis #ClimateChange #goodshipvenus #BLM #igamer #iflow #ClimateAction https://t.co/oYIP1BxHTn","['NowPlaying', 'UniversalSuffrage', 'coronavirus', 'citizen', 'consumerism', 'consumer', 'Meritocracy', 'toxic', 'UBI', 'enlightenment', 'ClimateCrisis', 'lockdown', 'COVID19', 'EconomicCrisis', 'ClimateChange', 'goodshipvenus', 'BLM', 'igamer', 'iflow', 'ClimateAction']",2021-07-08 19:41:12
78,Mpingos_Mbiza,"Pretoria, South Africa",8564,9591,38680,196,Suspended ANC member Carl Niehaus has been arrested for violating #coronavirus lockdown regulations. https://t.co/FF8M39S8u4,['coronavirus'],2021-07-08 19:39:46
79,LyndaKinkade,New York,1236,14781,9249,2,Sydney’s covid19 lockdown extended. What does it mean for the hospitality industry? I speak to chef ⁦@LukeWMangan⁩ ⁦@glassbrasserie⁩ #lukemangan #cnn #sydneylockdown #australia #coronavirus #covid19  https://t.co/TBZfdhD2gC,"['lukemangan', 'cnn', 'sydneylockdown', 'australia', 'coronavirus', 'covid19']",2021-07-08 19:25:23
80,EykisBlue,Los Angeles ,2145,2095,1750,0,12 Ancient Techniques to Quiet Your Mind - by  Kat Smith  - Medium - #loa #lawofattraction #meditation #workfromhome #endlockdown #mentalhealth #writerslift #amwriting #writers #writers #medium #artist #coronavirus #eykisblue via @pensignal  https://t.co/t5ZeECXHOV,"['loa', 'lawofattraction', 'meditation', 'workfromhome', 'endlockdown', 'mentalhealth', 'writerslift', 'amwriting', 'writers', 'writers', 'medium', 'artist', 'coronavirus', 'eykisblue']",2021-07-08 22:57:43
81,sectest9,"Hyderabad, India",1,36422,2361310,5,"If a #databreach is inevitable, how to minimize the damage? Even if a breach happens, then how to respond? 

https://t.co/zDPXRMnuQn

#datasecurity #databreaches #dataprivacy #workfromhome #coronavirus #traveltech #cybersecurity #cyberattacks #cybercrime #covid19",['databreach'],2021-07-08 22:04:33
82,grpecunia,"Miami, FL",55,119,926,5,"If a #databreach is inevitable, how to minimize the damage? Even if a breach happens, then how to respond? 

https://t.co/zDPXRMnuQn

#datasecurity #databreaches #dataprivacy #workfromhome #coronavirus #traveltech #cybersecurity #cyberattacks #cybercrime #covid19",['databreach'],2021-07-08 22:01:01
83,cybersec_feeds,Internet,1,17112,1632362,5,"If a #databreach is inevitable, how to minimize the damage? Even if a breach happens, then how to respond? 

https://t.co/zDPXRMnuQn

#datasecurity #databreaches #dataprivacy #workfromhome #coronavirus #traveltech #cybersecurity #cyberattacks #cybercrime #covid19",['databreach'],2021-07-08 21:37:28
84,PM_Results,Surrey UK,4239,2930,14358,0,These are the key considerations you should take into account before buying a video conferencing package https://t.co/TPKN5EXoV7 #coronavirus #remotework #remotejobs #COVID #wfh #workfromhome #remoteworking #digitalnomad #homeoffice #homeoffice #coworking  #zoommeetings https://t.co/GP6ali6hme,"['coronavirus', 'remotework', 'remotejobs', 'COVID', 'wfh', 'workfromhome', 'remoteworking', 'digitalnomad', 'homeoffice', 'homeoffice', 'coworking', 'zoommeetings']",2021-07-08 17:39:40
85,Ai_Connects_Us,"Pittsburgh, Glasgow, Lima",1605,5651,20360,5,"If a #databreach is inevitable, how to minimize the damage? Even if a breach happens, then how to respond? 

https://t.co/zDPXRMnuQn

#datasecurity #databreaches #dataprivacy #workfromhome #coronavirus #traveltech #cybersecurity #cyberattacks #cybercrime #covid19","['databreach', 'datasecurity', 'databreaches', 'dataprivacy', 'workfromhome', 'coronavirus', 'traveltech', 'cybersecurity', 'cyberattacks', 'cybercrime', 'covid19']",2021-07-08 16:57:53
86,Auscomp,Australia,401,354,13593,0,"Use OneNote to leave a legacy not a ledger
https://t.co/Hg3QBWbR88
#AI #android #CoronaVirus #cortana #COVID19 #echo #googlehome #googlenow #homepod #ios #IsolationLife #notes #notetaking #recording #siri #speech2text #speechtotext #voice #windows #WorkFromHome https://t.co/K4H85QcH9v","['AI', 'android', 'CoronaVirus', 'cortana', 'COVID19', 'echo', 'googlehome', 'googlenow', 'homepod', 'ios', 'IsolationLife', 'notes', 'notetaking', 'recording', 'siri', 'speech2text', 'speechtotext', 'voice', 'windows', 'WorkFromHome']",2021-07-08 16:24:47
87,PM_Results,Surrey UK,4239,2930,14358,0,Remote Project Management is the future of collaborative teamwork. Read The Remote Project Manager https://t.co/JqG2ALfNUb #pmot #offshore #coronavirus #remotework #remotejobs #COVID #wfh #workfromhome #remoteworking #business #futureofwork https://t.co/w6OlS6335k,"['pmot', 'offshore', 'coronavirus', 'remotework', 'remotejobs', 'COVID', 'wfh', 'workfromhome', 'remoteworking', 'business', 'futureofwork']",2021-07-08 14:59:41
88,eTeki_Inc,"Tampa, FL",3014,1655,11904,0,"How are companies going to measure diversity and inclusion efforts for hiring remote workers?

https://t.co/ru8z924EM9

#diversity #diversitymatters #inclusion #work #remotework #covid #workfromhome https://t.co/KWeT5N8pgD","['diversity', 'diversitymatters', 'inclusion', 'work', 'remotework', 'covid', 'workfromhome']",2021-07-08 12:15:11
89,Auscomp,Australia,401,354,13593,1,"You can Visualize your Tasks in an easy to use KanBan Board for MS OneNote
https://t.co/Hg3QBWbR88
#CoronaVirus #COVID19 #GTD #IsolationLife #KanBan #OneNote #Tasks #template #ToDo #WorkFromHome https://t.co/aEF3fbp1ym","['CoronaVirus', 'COVID19', 'GTD', 'IsolationLife', 'KanBan', 'OneNote', 'Tasks', 'template', 'ToDo', 'WorkFromHome']",2021-07-08 10:22:57
