,username,location,following,followers,totaltweets,retweets,text,hashtags,time
11,noname_8,Somewhere over WTF land 5 55,416,10279,288773,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 23:03:01
12,brunoearlscourt,London-UK,744,224,25254,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 23:00:17
13,aliwil267,Manchester,1424,1860,27300,48,"🚨 New Covid symptoms to look out for 🚨

- Diarrhoea
- Blocked/runny nose
- Aching muscles
- Long-lasting headache
- Vomiting
- Sore throat
- Feeling tired and unwell

If you have any symptoms of Covid book a PCR test 👉 https://t.co/qhjVyrJdTO https://t.co/OYytE6iy7j",[],2021-07-14 22:56:23
14,tiffbogich,"Park City, UT",1988,611,229,6,A more strategic approach to #COVID19 testing to accurately estimate disease occurrence and trends in populations is outlined in a new USGS-led study. Illustration by CDC. https://t.co/6nrVrpRZZs #Coronavirus #HumanHealth #Pandemic #Vaccine @ciddpsu https://t.co/a4HUgVf4Nv,['COVID19'],2021-07-14 22:54:23
15,Exfostercarer,"Yorkshire and The Humber, Engl",5373,4927,119778,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 22:47:06
16,JeffMarkley6,"Bliss, Capital of Ignorance",63,3,45,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 22:35:02
17,Youngnana20,Mid North Coast NSW,410,70,2925,5,https://t.co/acvpzcsjzm A major hospital in the centre of Sydney’s coronavirus outbreak has been forced to postpone all non-urgent surgery after a patient tested positive to COVID-19. Liverpool Hospital.,[],2021-07-14 22:30:03
18,9NewsSyd,"Sydney, Australia",495,141119,289747,3,"A worker at Westmead Hospital has tested positive to #COVID19. #9News
https://t.co/2KnOrsZP6c","['COVID19', '9News']",2021-07-14 22:28:34
19,T_M_Shannon,"Sydney, New South Wales",3916,3576,26767,5,https://t.co/acvpzcsjzm A major hospital in the centre of Sydney’s coronavirus outbreak has been forced to postpone all non-urgent surgery after a patient tested positive to COVID-19. Liverpool Hospital.,[],2021-07-14 22:27:52
20,cass_lyons,London and Kent,3289,1381,17392,48,"🚨 New Covid symptoms to look out for 🚨

- Diarrhoea
- Blocked/runny nose
- Aching muscles
- Long-lasting headache
- Vomiting
- Sore throat
- Feeling tired and unwell

If you have any symptoms of Covid book a PCR test 👉 https://t.co/qhjVyrJdTO https://t.co/OYytE6iy7j",[],2021-07-14 22:27:07
21,intersticia,Australia and London,127,625,6861,1,Why does #Australia not have #RapidLateralFlow testing? #CovidTesting https://t.co/zNrwOLDJ0s,"['Australia', 'RapidLateralFlow', 'CovidTesting']",2021-07-14 22:26:04
22,sargent65,cardiff,7074,6438,72621,48,"🚨 New Covid symptoms to look out for 🚨

- Diarrhoea
- Blocked/runny nose
- Aching muscles
- Long-lasting headache
- Vomiting
- Sore throat
- Feeling tired and unwell

If you have any symptoms of Covid book a PCR test 👉 https://t.co/qhjVyrJdTO https://t.co/OYytE6iy7j",[],2021-07-14 22:22:40
23,JenoirRenoir,MCR/LDN/Nuneaton/Bolivia,3625,2701,19115,48,"🚨 New Covid symptoms to look out for 🚨

- Diarrhoea
- Blocked/runny nose
- Aching muscles
- Long-lasting headache
- Vomiting
- Sore throat
- Feeling tired and unwell

If you have any symptoms of Covid book a PCR test 👉 https://t.co/qhjVyrJdTO https://t.co/OYytE6iy7j",[],2021-07-14 22:20:47
24,RBJRON,Lower Hunter NSW Australia,3913,11878,500192,5,https://t.co/acvpzcsjzm A major hospital in the centre of Sydney’s coronavirus outbreak has been forced to postpone all non-urgent surgery after a patient tested positive to COVID-19. Liverpool Hospital.,[],2021-07-14 22:20:17
25,RMJewell,"Surrey, UK",7245,6611,87969,315,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJij5HiC

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 22:20:05
26,randlight,Australia,11131,17167,662502,5,https://t.co/acvpzcsjzm A major hospital in the centre of Sydney’s coronavirus outbreak has been forced to postpone all non-urgent surgery after a patient tested positive to COVID-19. Liverpool Hospital.,[],2021-07-14 22:19:38
27,Alby_Pengarte,Australia,60,3,201,9,"The Victorian Dept of Health has identified a number of COVID-19 exposure locations: https://t.co/Dn5ZTxB4N5

If you have visited any of the locations, you should:
◾️quarantine and get tested 
◾️complete this form https://t.co/WnPRxl0Yel  

More info: https://t.co/4sJYadglJu https://t.co/10jBtfH4z8",[],2021-07-14 22:16:21
28,MickKime,"Newcastle,Australia",5281,5800,250222,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 22:16:08
29,Alby_Pengarte,Australia,60,3,201,1,"The Mayor of Fairfield has said he won't ""cop any finger-pointing"" at his community for the spread of COVID-19. #9News
https://t.co/RBMKss4Fm9",['9News'],2021-07-14 22:15:48
30,nessiejones22,Canberra Australia,799,669,30610,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 22:06:40
31,davidiwanow,"Amsterdam, The Netherlands",177,9436,158330,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 22:04:14
32,211SD,San Diego,705,8555,5286,0,"Are you travelling this summer? See @CDCgov's latest guidance on domestic and international trips, travel health notices, as well as vaccination and testing recommendations. 
https://t.co/BsjEyawFaj",[],2021-07-14 22:02:41
33,pip_lane,The Huddersfield,623,156,1441,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 22:00:45
34,MrsThomp2,"Hatfield, England",316,89,44923,870,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 21:57:56
35,67MistakeNot,The Islet of Langerhans,2147,1575,41568,0,"@CosmicSpacehead She'll need to have a PCR test, and you'll both need to self-isolate...

https://t.co/ttspf1Hr8m",[],2021-07-14 21:57:54
36,BradleySaull,"Washington, DC / Alexandria",3086,1580,34994,0,Vaccinated People I know are testing positive for #COVID (not in the article below). I will continue to wear a #mask. https://t.co/rdfxKS8tpD via @WSJ,"['COVID', 'mask']",2021-07-14 21:51:36
37,LeonieJanaS,"London, England",3981,2417,5193,48,"🚨 New Covid symptoms to look out for 🚨

- Diarrhoea
- Blocked/runny nose
- Aching muscles
- Long-lasting headache
- Vomiting
- Sore throat
- Feeling tired and unwell

If you have any symptoms of Covid book a PCR test 👉 https://t.co/qhjVyrJdTO https://t.co/OYytE6iy7j",[],2021-07-14 21:48:25
38,humanrightslaw,London,6377,30521,37479,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 21:43:23
39,jadegoose,north london,896,375,20765,274,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJij5HiC

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 21:39:48
40,emkdn,Manchester via Leeds/Bradford,1256,1061,9838,48,"🚨 New Covid symptoms to look out for 🚨

- Diarrhoea
- Blocked/runny nose
- Aching muscles
- Long-lasting headache
- Vomiting
- Sore throat
- Feeling tired and unwell

If you have any symptoms of Covid book a PCR test 👉 https://t.co/qhjVyrJdTO https://t.co/OYytE6iy7j",[],2021-07-14 21:36:15
41,lkovalik,Anywhere,1324,562,103050,26,"@dockaurG Physician should be ordering testing for COVID-19 coronavirus with medical indications only, not as mass or bulk screening test by government or administrative entities.",[],2021-07-14 21:30:46
42,daveyk317,Sydney,9970,9697,574383,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 21:30:05
43,dawnbensonart,Oxfordshire,1006,619,26256,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 21:25:20
44,ubcnews,"Vancouver, B.C., Canada",2705,22887,37576,1,"Wastewater genomic testing can help rapidly identify COVID-19 infection levels and track variants within a region, says @ubccivil professor Dr. @RyanZiels. via @BIVnews https://t.co/javv4ifYXZ",[],2021-07-14 21:22:00
45,Vadim_Markoff,Chicago/Montreal/Canada-Arctic,8,7,2574,0,"@TomiLahren Vaxxeds willfully traded their liberties for cheap handouts, burgers, and beer. Now they have their travel, burgers, beer, and unknown experimental substance injections.
https://t.co/Nt6E490GYC",[],2021-07-14 21:18:01
46,Vadim_Markoff,Chicago/Montreal/Canada-Arctic,8,7,2574,0,"Vaxxeds willfully traded their liberties for cheap handouts, burgers, and beer. Now they have their travel, burgers, beer, and unknown experimental substance injections.

https://t.co/dmJMoOqIeQ",[],2021-07-14 21:15:08
47,cb8_er,UK,613,491,7250,48,"🚨 New Covid symptoms to look out for 🚨

- Diarrhoea
- Blocked/runny nose
- Aching muscles
- Long-lasting headache
- Vomiting
- Sore throat
- Feeling tired and unwell

If you have any symptoms of Covid book a PCR test 👉 https://t.co/qhjVyrJdTO https://t.co/OYytE6iy7j",[],2021-07-14 21:14:55
48,KSTP,Twin Cities | Minnesota,541,120498,160542,1,The Office of the Legislative Auditor says it found no evidence that the state of Minnesota overpaid two companies it hired to conduct COVID-19 saliva testing.  https://t.co/4NgNDz3qXh,[],2021-07-14 21:12:29
49,NicholasHayman,"Devon, UK & Fuerteventura 🇪🇺",4423,2233,64074,48,"🚨 New Covid symptoms to look out for 🚨

- Diarrhoea
- Blocked/runny nose
- Aching muscles
- Long-lasting headache
- Vomiting
- Sore throat
- Feeling tired and unwell

If you have any symptoms of Covid book a PCR test 👉 https://t.co/qhjVyrJdTO https://t.co/OYytE6iy7j",[],2021-07-14 21:09:08
50,donal_bisanzio,"Nottingham, England",905,1090,13715,6,A more strategic approach to #COVID19 testing to accurately estimate disease occurrence and trends in populations is outlined in a new USGS-led study. Illustration by CDC. https://t.co/6nrVrpRZZs #Coronavirus #HumanHealth #Pandemic #Vaccine @ciddpsu https://t.co/a4HUgVf4Nv,['COVID19'],2021-07-14 21:01:04
51,tina10004359,"Houston, TX",2960,1933,244118,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 21:00:43
52,KDHE,"Topeka, KS",811,17402,8053,3,"KS' Social Vulnerability Explorer tool can help identify areas where social factors such as income, race/ethnicity, vaccination &amp; testing rates may impact vulnerabilities to the effects of COVID-19. Find the SVI Explorer on our website: https://t.co/qrlZOxLhOo. #PoweredByTracking https://t.co/IkfgeD5ouK",['PoweredByTracking'],2021-07-14 20:53:05
53,DebbieBetteridg,Wiltshire,699,317,5384,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 20:51:29
54,ciddpsu,"University Park, PA",1775,1544,1086,6,A more strategic approach to #COVID19 testing to accurately estimate disease occurrence and trends in populations is outlined in a new USGS-led study. Illustration by CDC. https://t.co/6nrVrpRZZs #Coronavirus #HumanHealth #Pandemic #Vaccine @ciddpsu https://t.co/a4HUgVf4Nv,['COVID19'],2021-07-14 20:50:11
55,CalumAMiller,"Oxford, England",635,1062,857,0,"@trishgreenhalgh If your colleague is in Oxford, our public health team, working with NHS colleagues, has set up three mobile PCR testing stations : available to ALL adults. Those without symptoms are actively encouraged to be tested too! https://t.co/3293pUvszJ",[],2021-07-14 20:44:23
56,_rob_marsh,West Kent UK,5000,2322,17894,870,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 20:43:58
57,Andrewsinterest,United Kingdom,590,559,2163,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 20:35:58
58,POferriesupdate,Dover,50,34211,244771,0,"Important: Since 04:00 on 15/01/21, it has been mandatory for all passengers travelling into the UK to have a pre-travel Covid-19 test / More info: https://t.co/d47yAbIV2I",[],2021-07-14 20:30:07
59,MiftyJackson,North Wales,5455,4960,284556,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 20:29:21
60,aruby_,Lil Rhody,254,95,2048,0,"@TWenseleers @Florian83616025 @EricTopol UK doesn't recommend antigen tests for younger children, so it's not LFTs finding more cases. 
I wonder if there's any other evidence of increased case ascertainment. 
Or maybe Delta is actually more mild?
Can't think of any other explanations.
https://t.co/W5GXuzgjtz",[],2021-07-14 20:27:05
61,CdnChamberofCom,"Ottawa, ON",1839,21048,23421,2,"@CdnChamberofCom @PerrinBeatty @CPHO_Canada @CdnChamberofCom Thank you for sharing. Rapid testing is an important tool to reopen safely. For more info/to order tests, visit: https://t.co/MIOrpZDMbe",[],2021-07-14 20:24:36
62,PerrinBeatty,"Ottawa, Canada",192,17845,8654,2,"@CdnChamberofCom @PerrinBeatty @CPHO_Canada @CdnChamberofCom Thank you for sharing. Rapid testing is an important tool to reopen safely. For more info/to order tests, visit: https://t.co/MIOrpZDMbe",[],2021-07-14 20:23:31
63,HiPeoplebiz,Italia,4282,1197,833413,0,"Today's coronavirus news: Ontario lifting mandatory testing for fully vaccinated in LTC; Ontario reporting 153 new cases, 7 deaths; Deaths and cases on the rise again globally - Toronto Star https://t.co/8VvwOg1dWW",[],2021-07-14 20:16:13
64,ddcoffman,"London, England",3953,1749,8889,870,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 20:14:02
65,marcb0t,In My Own Lane,958,659,55512,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 20:13:09
66,Demonchessa,"Melbourne,Australia",797,802,104824,323,"CHAOS: Lines at a 24-hour #COVID19 testing hub in Fairfield are stretching for kilometres due to the new health order for essential workers.

Since about 2am, a sea of brake lights has been growing continuously at the location.

READ MORE: https://t.co/hRH3yMyNo3

#9News https://t.co/vIRgcUcCs5",['COVID19'],2021-07-14 20:12:31
67,tonybrett,"Oxford, England",1107,1292,19840,0,@trishgreenhalgh I did not know if this is Oxford but if it is then all adults are being offered PCR tests now. https://t.co/7eFeV637AU,[],2021-07-14 20:08:29
68,ShirleyFord15,"South Shields, Tyne and Wear",1620,1504,38525,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-14 20:04:04
69,leahkellycantu,"Austin, TX",258,668,890,0,"To manage the spread of the novel coronavirus, CSU Pueblo partnered with Spartan Medical and NTT DATA Services to carry out COVID-19 testing paired with a digital platform to help students, faculty and staff begin returning to campus https://t.co/9U9JrZoS7n",[],2021-07-14 20:01:07
70,shanedgj,Hull,2641,3913,273868,9,"Today! Walk-in Coronavirus vaccination and no-symptom testing clinics are back!

Today, Thursday, Friday 9am-6pm, Constable St Playing Field. 

No appointments, just turn up, everyone 18+ welcome.

Turn up, get protected 💉💪

https://t.co/NumQvYF7b9 https://t.co/dja1CCHADO",[],2021-07-14 19:56:40
71,GovCanHealth,Canada,70,386991,23556,2,"@CdnChamberofCom @PerrinBeatty @CPHO_Canada @CdnChamberofCom Thank you for sharing. Rapid testing is an important tool to reopen safely. For more info/to order tests, visit: https://t.co/MIOrpZDMbe",[],2021-07-14 19:56:26
72,DorisMoonlight,Honeymoon ãve.,4744,1802,293466,1861,"If you are age 65 or older or have a chronic underlying medical condition, and have symptoms such as cough, shortness of breath or fever, you can get free testing for COVID-19 today. Learn more and make an appointment at https://t.co/rHWABmXUEl.

Share this and help save lives. https://t.co/SI82A1aqS1",[],2021-07-14 19:52:16
73,learningtofloat,Birmingham UK,1656,1024,40167,0,@trishgreenhalgh Does this help you? https://t.co/Sc2OJReN1t,[],2021-07-14 19:49:13
74,vubblePOP,Everywhere,2123,3171,57275,0,"⚕️🦠🏥🤔

How many COVID infections go unnoticed? https://t.co/8bAjpHJhbr via @dwnews 

#COVID19 #COVID #Covid_19 #pandemic #coronavirus #asymptomatic #diagnosis #antibody #research #Germany #Health #LongCovid #testing #symptoms","['COVID19', 'COVID', 'Covid_19', 'pandemic', 'coronavirus', 'asymptomatic', 'diagnosis', 'antibody', 'research', 'Germany', 'Health', 'LongCovid', 'testing', 'symptoms']",2021-07-14 19:45:00
75,ReneeArnett,"The garden, beach, or gym.",4788,4489,157838,1,"US COVID-19 cases rising again, doubling over three weeks
#Europe
#China
#AsiaPacific
#IndoChina
#SouthAmerica
#MiddleEast
#CDC
#WHO
#COVID19
#USA
#Pandemic
#Testing
#Mandates
#Masks
#Deaths
#Vaccine 
#DeltaVariant
https://t.co/paUniRHWIV","['Europe', 'China', 'AsiaPacific', 'IndoChina', 'SouthAmerica']",2021-07-14 12:01:42
76,RealPhatsBlog,North America,987,6701,86391,1,"US COVID-19 cases rising again, doubling over three weeks
#Europe
#China
#AsiaPacific
#IndoChina
#SouthAmerica
#MiddleEast
#CDC
#WHO
#COVID19
#USA
#Pandemic
#Testing
#Mandates
#Masks
#Deaths
#Vaccine 
#DeltaVariant
https://t.co/paUniRHWIV","['Europe', 'China', 'AsiaPacific', 'IndoChina', 'SouthAmerica', 'MiddleEast', 'CDC', 'WHO', 'COVID19', 'USA', 'Pandemic', 'Testing', 'Mandates', 'Masks', 'Deaths', 'Vaccine', 'DeltaVariant']",2021-07-14 11:49:39
77,RealPhatsBlog,North America,987,6701,86391,0,"Ex-Tennessee vaccine leader: Firing put politics over health
#Europe
#China
#AsiaPacific
#IndoChina
#SouthAmerica
#MiddleEast
#CDC
#WHO
#COVID19
#USA
#Pandemic
#Testing
#Mandates
#Masks
#Deaths
#Vaccine 
#DeltaVariant
https://t.co/O9NuUXD519","['Europe', 'China', 'AsiaPacific', 'IndoChina', 'SouthAmerica', 'MiddleEast', 'CDC', 'WHO', 'COVID19', 'USA', 'Pandemic', 'Testing', 'Mandates', 'Masks', 'Deaths', 'Vaccine', 'DeltaVariant']",2021-07-14 11:41:24
78,bennel62,"Middleton, WI",289,383,22486,0,"#Daybyday What #Trump said about the #pandemic (July 1-15, 2020) #coronavirus #COVID19 #testing #GOP #COVIDIOTS #TrumpVIrus @GOP #vaccines #VaccinesWork https://t.co/61WXpwduNn https://t.co/9gxx6fTE9g","['Daybyday', 'Trump', 'pandemic', 'coronavirus', 'COVID19', 'testing', 'GOP', 'COVIDIOTS', 'TrumpVIrus', 'vaccines', 'VaccinesWork']",2021-07-14 11:31:13
79,RealPhatsBlog,North America,987,6701,86391,0,"GLOBAL COVID-19 UPDATES: LA County has 5th straight day of 1,000 cases
#Europe
#China
#AsiaPacific
#IndoChina
#SouthAmerica
#MiddleEast
#CDC
#WHO
#COVID19
#USA
#Pandemic
#Testing
#Mandates
#Masks
#Deaths
#Vaccine 
#DeltaVariant
https://t.co/BpKsnPeRMl","['Europe', 'China', 'AsiaPacific', 'IndoChina', 'SouthAmerica', 'MiddleEast', 'CDC', 'WHO', 'COVID19', 'USA', 'Pandemic', 'Testing', 'Mandates', 'Masks', 'Deaths', 'Vaccine', 'DeltaVariant']",2021-07-14 10:19:47
80,iFingerprinting,"Cambridge, England",1170,587,1181,1,"New COVID-19 saliva test makes testing far easier for all ages

https://t.co/SabWHZLOCs

#coronavirus #covid19 #covidtest #testing https://t.co/RQy7YsYKVU","['coronavirus', 'covid19', 'covidtest', 'testing']",2021-07-14 07:02:27
81,CapeCodcom,"Cape Cod, Massachusetts",1560,7722,23978,0,Massachusetts has received additional funding for community-based #coronavirus #testing from the federal government    https://t.co/UIf0a3d1W5,"['coronavirus', 'testing']",2021-07-13 15:00:28
82,Tom_Fiedler,"Phoenix, AZ",3983,2475,12352,0,#FireFauci #SARSCoV2 #Plandemic is the #DavosAgenda #RESET! #Congress did NOT have my #Consent 2 spend $Trillions on #vaccines #stimulus 2 #BigPharma #lockdown #datamining compliant State #bailout #unemploymentbenefits #masking #ventilators #coronavirus #testing etc. .@EpochTimes https://t.co/Se2rQNAomK https://t.co/d49eSArfvQ,"['FireFauci', 'SARSCoV2', 'Plandemic', 'DavosAgenda', 'RESET', 'Congress', 'Consent', 'vaccines', 'stimulus', 'BigPharma', 'lockdown', 'datamining', 'bailout', 'unemploymentbenefits', 'masking', 'ventilators', 'coronavirus', 'testing']",2021-07-13 14:52:51
83,RealPhatsBlog,North America,987,6701,86391,0,"GLOBAL COVID-19 UPDATES: India vaccine maker to produce Sputnik V
#Europe
#China
#AsiaPacific
#IndoChina
#SouthAmerica
#MiddleEast
#CDC
#WHO
#COVID19
#USA
#Pandemic
#Testing
#Mandates
#Masks
#Deaths
#Vaccine 
#DeltaVariant
https://t.co/BpKsnPeRMl","['Europe', 'China', 'AsiaPacific', 'IndoChina', 'SouthAmerica', 'MiddleEast', 'CDC', 'WHO', 'COVID19', 'USA', 'Pandemic', 'Testing', 'Mandates', 'Masks', 'Deaths', 'Vaccine', 'DeltaVariant']",2021-07-13 11:44:54
84,SmartTaipei,Taipei,252,659,13921,1,TSMC confirms 3 employees infected with coronavirus #Bits #chips #chairman #coronavirusoutbreak #COVID19 #ICmanufacturing #MarkLiu #Taiwan #testing #TSMC #worldwide #DIGITIMES https://t.co/PvX8KbVteR https://t.co/gES15u7f0t,"['Bits', 'chips', 'chairman', 'coronavirusoutbreak', 'COVID19']",2021-07-13 08:35:33
85,DIGITIMESAsia,Taiwan,72,3787,31834,1,TSMC confirms 3 employees infected with coronavirus #Bits #chips #chairman #coronavirusoutbreak #COVID19 #ICmanufacturing #MarkLiu #Taiwan #testing #TSMC #worldwide #DIGITIMES https://t.co/PvX8KbVteR https://t.co/gES15u7f0t,"['Bits', 'chips', 'chairman', 'coronavirusoutbreak', 'COVID19', 'ICmanufacturing', 'MarkLiu', 'Taiwan', 'testing', 'TSMC', 'worldwide', 'DIGITIMES']",2021-07-13 08:31:56
