,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,marklaverdure,Los Angeles & Billings,17079,17096,15903,0,"#coronavirus is coming back big, glad I got my vaccine. #GetVaccinatedASAP https://t.co/CG79yCaqOP","['coronavirus', 'GetVaccinatedASAP']",2021-07-14 23:59:48
1,iamjasenko,Canada,596,466,23246,28,"📍More than 26.3 million people in Canada have received their first COVID-19 vaccine (+45,415 today)

📍More than 17.5 million second doses have been administered (+380,997)

📍78.7% of those eligible (12+) have their first dose, 52.3% are fully immunized

https://t.co/OaFQ4IrkEf https://t.co/3XmsIMC9rf",[],2021-07-14 23:59:31
2,giraffami,"Sherwood Park, Alberta",977,815,65313,28,"📍More than 26.3 million people in Canada have received their first COVID-19 vaccine (+45,415 today)

📍More than 17.5 million second doses have been administered (+380,997)

📍78.7% of those eligible (12+) have their first dose, 52.3% are fully immunized

https://t.co/OaFQ4IrkEf https://t.co/3XmsIMC9rf",[],2021-07-14 23:59:17
3,TCGerry,"Winnipeg, Manitoba",860,146,971,28,"📍More than 26.3 million people in Canada have received their first COVID-19 vaccine (+45,415 today)

📍More than 17.5 million second doses have been administered (+380,997)

📍78.7% of those eligible (12+) have their first dose, 52.3% are fully immunized

https://t.co/OaFQ4IrkEf https://t.co/3XmsIMC9rf",[],2021-07-14 23:58:59
4,NikkeiAsia,Tokyo,74,256519,106374,2,"Australia extends Sydney lockdown as COVID-19 outbreak nears 900 infections.
#COVID #coronavirus #vaccine
https://t.co/Tcf98S9Gwk","['COVID', 'coronavirus', 'vaccine']",2021-07-14 23:58:54
5,MichelleCorbier,"California, USA",704,722,6821,1,"All Covid-19 patients in Los Angeles County hospitals are unvaccinated, officials say https://t.co/MieijVYxSN",[],2021-07-14 23:58:52
6,Moby011,The Bush  Australia,982,618,41729,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:58:45
7,fehowarth,Central Coast NSW,3940,5079,605448,388,"Reported yesterday: 10 new local cases and no new cases acquired overseas. 
- 15,161 vaccine doses were administered 
- 27,061 test results were received
More later: https://t.co/lIUrl1hf3W

#COVID19Vic #COVID19VicData [1/2] https://t.co/1otg5WIzZW",[],2021-07-14 23:58:43
8,PsychedelicDogg,SURREY - BC - CANADA,13787,15182,54942,28,"📍More than 26.3 million people in Canada have received their first COVID-19 vaccine (+45,415 today)

📍More than 17.5 million second doses have been administered (+380,997)

📍78.7% of those eligible (12+) have their first dose, 52.3% are fully immunized

https://t.co/OaFQ4IrkEf https://t.co/3XmsIMC9rf",[],2021-07-14 23:58:20
9,AFL_docker,"Western Australia, Australia",749,401,33012,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:57:48
10,goodgovtgaz,Australia,462,449,6966,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:57:47
11,LuannaSheridan1,"Florida, USA",7811,7341,33656,10,"Why does the GOP want to stop encouraging vaccines?

""The Tennessee Department of Health will halt all adolescent vaccine outreach – not just for coronavirus, but all diseases – amid pressure from Republican state lawmakers"".

#ONEV1 #OVArrow 
https://t.co/BPS4WSU2RC",[],2021-07-14 23:57:45
12,DonKreuter,"Mammoth Lakes, CA ",2384,1475,38257,1,"All Covid-19 patients in Los Angeles County hospitals are unvaccinated, officials say https://t.co/MieijVYxSN",[],2021-07-14 23:57:22
13,BrianMoylan4,Bundanyabba  -  Australia,4987,4141,134202,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:57:10
14,NickiPavek,"Whitby, Ontario Canada 🇨🇦",1531,1603,58593,28,"📍More than 26.3 million people in Canada have received their first COVID-19 vaccine (+45,415 today)

📍More than 17.5 million second doses have been administered (+380,997)

📍78.7% of those eligible (12+) have their first dose, 52.3% are fully immunized

https://t.co/OaFQ4IrkEf https://t.co/3XmsIMC9rf",[],2021-07-14 23:56:59
15,FindMyVaxLA_Bot,"Los Angeles County, CA",49,1206,177871,0,"NEW: CVS #9673 on 07-19
Age Group: Unknown

Address: 1550 Puente Avenue, Baldwin Park, CA 91706
Posted @ 1626307006
https://t.co/0mws9GGZhU",[],2021-07-14 23:56:46
16,mschezart,Queensland ,57,60,981,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:56:08
17,CTVNationalNews,Canada,130,122729,31431,28,"📍More than 26.3 million people in Canada have received their first COVID-19 vaccine (+45,415 today)

📍More than 17.5 million second doses have been administered (+380,997)

📍78.7% of those eligible (12+) have their first dose, 52.3% are fully immunized

https://t.co/OaFQ4IrkEf https://t.co/3XmsIMC9rf",[],2021-07-14 23:55:52
18,janinegebert,"Adelaide, South Australia",737,330,22824,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:55:49
19,PrincessofWails,"London, UK",5900,7044,436199,231,Norwegian Institute of Public Health's recommendation  about AstraZeneca vaccine - NIPH. Norway confirms greater risk to Health with AZ than Covid 19 especially in the under 55 age group. Also stops use of the Jansen Johnson &amp; Johnson version. #clotshot https://t.co/bsWT6SHvcA,[],2021-07-14 23:55:49
20,MusclesBobby,🤯A🤯R🤯K🤯A🤯N🤯S🤯A🤯S,2033,96,28784,7,Incredible!!! “Fiscus said she was a scapegoat who was terminated to appease state lawmakers angry about the department's efforts to vaccinate teenagers against coronavirus. The agency has been dialing back efforts to vaccinate teenagers since June.” https://t.co/WmJYEHz9ZV,[],2021-07-14 23:55:31
21,NeBirgitta,Germany,364,562,6602,22,"Researchers in The Netherlands and Germany have warned that Pfizer-BioNTech’s coronavirus disease 2019 (COVID-19) vaccine induces complex reprogramming of innate immune responses that should be considered in the development and use of mRNA-based vaccines. 1/2
@JCPEREZCODEX",[],2021-07-14 23:55:19
22,luckytran,New York City and Australia,3723,17513,26374,0,"@hari And yes it's true that there's a partisan divide to this.

But even among GOP supporters, it's a majority poor who are unvaccinated.

The blame here goes to leaders who often are vaccinated but mislead constituents https://t.co/hxKWwtHCW4 https://t.co/DUyEAxkpJJ",[],2021-07-14 23:55:11
23,MonaghanMony,"Sydney, New South Wales",258,35,655,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:55:09
24,GarethRampton,HMP United Kingdom,1301,400,5034,189,"From October, anyone working in a Care Quality Commission-registered care home in England must have two vaccine doses unless they have a medical exemption. Do you support or oppose this new rule? #Vaccine #Coronavirus #Politics",[],2021-07-14 23:54:18
25,Lefty_Human,Western Australia,1691,595,7196,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:53:56
26,MSMWatchdog2013,Australia,20495,19110,782348,388,"Reported yesterday: 10 new local cases and no new cases acquired overseas. 
- 15,161 vaccine doses were administered 
- 27,061 test results were received
More later: https://t.co/lIUrl1hf3W

#COVID19Vic #COVID19VicData [1/2] https://t.co/1otg5WIzZW",[],2021-07-14 23:53:19
27,ethan_tucker,"Wellington, NZ",2036,439,12536,0,@jackyan @nzherald This is handy if you've not seen it already: https://t.co/QjOrEzlI2J,[],2021-07-14 23:53:18
28,danblitz1,Australia,827,161,1875,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:53:04
29,64Roos,"Queensland, Australia",3137,481,36930,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:52:44
30,fox4kc,"Kansas City, Mo.",669,217242,190888,0,"Which Kansas, Missouri universities are requiring a COVID-19 vaccine this fall? https://t.co/qPIdzVxufP",[],2021-07-14 23:52:42
31,FindMyVaxLA_Bot,"Los Angeles County, CA",49,1206,177871,0,"NEW: CVS #5809 on 07-15
Age Group: Unknown

Address: 4775 W Rosecrans Ave, Hawthorne, CA 90250
Posted @ 1626306758
https://t.co/0mws9GGZhU",[],2021-07-14 23:52:38
32,ExcelYourself,Western Australia,850,1040,39055,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:52:23
33,akuluka,"YNWA: -8.723425,115.1696",768,1799,154254,3,"Bali COVID-19 task force reported yesterday that 2,765,762 people in Bali had received their first dose of a coronavirus vaccine, and 770,110 people had received their second. A total of 3,823,810 doses had been administered with 579,950 doses remaining in Bali's stockpile.",[],2021-07-14 23:52:18
34,newsgirlct,"New Haven, Connecticut",5793,10354,30958,2,'Get vaccinated' or get COVID: Yale New Haven doc says about Delta variant https://t.co/jVd835uMJ3 via @nhregister #COVID19 #coronavirus #NHV #CT #YNHH @YNHH #vaccine #health @markzar #DeltaVariant,"['COVID19', 'coronavirus', 'NHV', 'CT', 'YNHH', 'vaccine', 'health', 'DeltaVariant']",2021-07-14 23:52:01
35,ownedbyhoundies,"Melbourne, Victoria",522,333,11249,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:51:49
36,yarn22,Australia,5001,1264,34506,388,"Reported yesterday: 10 new local cases and no new cases acquired overseas. 
- 15,161 vaccine doses were administered 
- 27,061 test results were received
More later: https://t.co/lIUrl1hf3W

#COVID19Vic #COVID19VicData [1/2] https://t.co/1otg5WIzZW",[],2021-07-14 23:51:45
37,johnamuir,"Nowra, Australia",775,712,99288,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:51:19
38,GRevmgbrown4,"Washington, DC.",2637,6485,303194,1,"Open SmartNews and read ""UK records more than 40,000 daily Covid-19 cases for the first time since January"" here: https://t.co/qkfGLkwawf 
To read it on the web, tap here: https://t.co/SE0zu1HKhL",[],2021-07-14 23:51:18
39,cubbieberry,stolen lands of Kulin Nation,990,3155,139231,388,"Reported yesterday: 10 new local cases and no new cases acquired overseas. 
- 15,161 vaccine doses were administered 
- 27,061 test results were received
More later: https://t.co/lIUrl1hf3W

#COVID19Vic #COVID19VicData [1/2] https://t.co/1otg5WIzZW",[],2021-07-14 23:51:07
40,KarolinaVoit,"Melbourne, Victoria",4996,2025,105317,202,"Fancy that, Jacinda Ardern made a couple of calls.  @nzherald https://t.co/7CAbZfnLNv",[],2021-07-14 23:50:23
