,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,Hawaiijj,Lake Tahoe & Silicon Valley,130,4,671,0,"@PhizLair @GeorgiaMJagger Jump
https://t.co/GgisYkUBjW

GoodVibrations
https://t.co/bCWYfjRjap

Meryl Nass MD
https://t.co/PQKhgo8b9p
https://t.co/XYjNlfLK7H

Reports rapid &amp; blood antibody tests do not distinguish Covid19 &amp; regular coronavirus
2 million yearly 0 deaths listed?
https://t.co/0IV0n7neGO https://t.co/18SFYaejco",[],2021-07-10 23:58:25
1,POFerriesFR8,"Dover, UK.",19,6349,251393,0,"Please use the link below to check you have all of the paperwork you need to cross the border between Great Britain and the EU in HGVs, and details on how to access COVID testing facilities;. https://t.co/iFxIaIMR6u",[],2021-07-10 23:50:01
2,allohio1974,"Ohio, USA",2798,905,45316,9,Hey @KentState @JacksonLocal_SD please follow FACTS not fear when it comes to trying to apply ridiculous mandates. NO MASKS. No testing! No vaccine requirements. https://t.co/9ZYbu8hsKu https://t.co/tNlGYqcbVT,[],2021-07-10 23:32:06
3,POferriesupdate,Dover,50,34211,244770,0,"Important: Since 04:00 on 15/01/21, it has been mandatory for all passengers travelling into the UK to have a pre-travel Covid-19 test., More info: https://t.co/d47yAbIV2I",[],2021-07-10 23:30:01
4,wadakashiho,JAPAN,5119,5881,722073,10,"Mild #COVID19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/7lBWsuum60
📱 Use the NHS COVID-19 app
📞 Call 119 https://t.co/hIAR7jFJww",['COVID19'],2021-07-10 23:22:16
5,ditchplastic1,"Banbury, England",975,1155,33952,2416,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-10 22:59:19
6,schnudelfitz,London  Portobello ,379,214,54070,870,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-10 22:54:50
7,GlosGreen,"Gloucester, UK",4917,2334,121725,870,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-10 22:53:04
8,Rumindahg,Sri Lanka,679,920,1670,17,"If you have symptoms = PCR
If you don't                    = Antigen test

Guidelines from @NHS 🇬🇧
https://t.co/PAEqXduygz

#COVID19SL #RAT https://t.co/Xn3JKo2oSc","['COVID19SL', 'RAT']",2021-07-10 22:38:06
9,ThreePinesPoet,"Three Pines, Quebec ",965,378,24499,52,"🇧🇷 16 y.o. Giovana Campiotto from Marilândia do Sul, Paraná #Brazil was a high school sophomore with dreams of studying law and becoming a federal police officer. She rapidly deteriorated after testing positive for coronavirus.  #SoulsLostToCovid 26/30 https://t.co/ZF8CedI86o https://t.co/eFLYEc5YG2",['Brazil'],2021-07-10 22:29:05
10,Galvinygirl,"Dublin, Ireland",1361,682,23623,735,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-10 22:26:18
11,officeaksingh,serampore,681,66,3679,5,"Union External Affairs Minister S Jaishankar said that the international travel on the basis of #COVID19 testing is “good enough”. Details inside 

#Coronavirus 

https://t.co/UiNcnB9Adm",['COVID19'],2021-07-10 22:09:38
12,FatherFantaskis,"Darkest Essex, UK",244,177,21397,870,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-10 22:08:15
13,MrsCommonSense2,United States,841,382,84758,9,Hey @KentState @JacksonLocal_SD please follow FACTS not fear when it comes to trying to apply ridiculous mandates. NO MASKS. No testing! No vaccine requirements. https://t.co/9ZYbu8hsKu https://t.co/tNlGYqcbVT,[],2021-07-10 21:58:39
14,DrAnthony,United States,424676,467147,7017,1,Labor shortage accelerates shift away from drug testing for new hires https://t.co/RX2UU6nnFZ #SaturdayMotivation #Saturday #Career #Jobs #work #DiversityandInclusion #workingfromhome #workout #business #HumanResources #coronavirus #COVID19 #Corona,"['SaturdayMotivation', 'Saturday', 'Career', 'Jobs', 'work', 'DiversityandInclusion', 'workingfromhome', 'workout', 'business', 'HumanResources', 'coronavirus', 'COVID19', 'Corona']",2021-07-10 21:58:23
15,RsDarlene,"Kapolei, HI",47,550,95561,7,"Folks who are fully vaccinated in the United States may enter Hawaii without pre-travel testing or quarantine starting Thursday. Lt. Gov. Josh Green is hopeful this will streamline the process at the airports.
#hawaiinews #COVID19 
https://t.co/9uFSSSVquQ",[],2021-07-10 21:53:58
