,username,location,following,followers,totaltweets,retweets,text,hashtags,time
25,SilviuICS,"Venezia, Veneto",266,41,531,21,Breaking News LIVE: WHO to Take #Covaxin EUL Decision by August First Week via @indiacom $OCGN #OCIGEN #OCGN #VACCINE #COVID19 #CovidVaccine  https://t.co/OhTZl0riSq,"['Covaxin', 'OCIGEN', 'OCGN', 'VACCINE']",2021-07-10 22:35:41
26,geewest1,Everywhere & Nowhere,468,207,29801,48,"Wait? What? So Oxford has rate of 598/100k &amp; people ""advised not to leave Oxford as it becomes Covid hotspot"" yet Sunderland &amp; STyneside have rates of up to 1000/100k &amp; not a peep!! Nothing on local @BBCLN news??No govt communication?What's going on?
https://t.co/kxfy7D74S4",[],2021-07-10 22:29:52
27,girl_lockdown,"Melbourne, Victoria",2315,1157,19674,305,"Yesterday there were no new cases reported.
- 12,978 vaccine doses were administered
- 23,302 test results were received
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/J4rYpsq3P3",[],2021-07-10 22:28:49
28,sarojpathi,London,2033,16328,32103,1,"(10) Instead of introducing travel restrictions &amp;/or lockdown measures &amp; providing health services w/ more facilities, Prez @GotabayaR dissolved the parliament &amp; requested the public to give his Govt 2/3rd majority in parliament. https://t.co/CZtBgxBe2A #SriLanka #coronavirus","['SriLanka', 'coronavirus']",2021-07-10 22:19:45
29,dimityclancey,Sydney,951,4935,2333,6,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/NVIsqmVyEP",[],2021-07-10 22:05:42
30,pteModil,perth,2670,2129,117055,2,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/8iyIAjvKLu",[],2021-07-10 22:03:20
31,WinterFreeda1,Im söderschen Königreich ,169,202,18121,6,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/NVIsqmVyEP",[],2021-07-10 22:01:57
32,mikalche,"Toronto, Ontario",819,13557,18885,21,Breaking News LIVE: WHO to Take #Covaxin EUL Decision by August First Week via @indiacom $OCGN #OCIGEN #OCGN #VACCINE #COVID19 #CovidVaccine  https://t.co/OhTZl0riSq,"['Covaxin', 'OCIGEN', 'OCGN', 'VACCINE']",2021-07-10 21:59:56
33,Veroniqueb9,Washington DC metro,2912,3148,49785,18,"In the US, the delta variant currently accounts for 20% of new Covid-19 cases. Here's what that means if you've received the Pfizer/BioNTech, Moderna, or Johnson &amp; Johnson vaccine.
https://t.co/rc65PlMk2y",[],2021-07-10 21:59:52
34,9NewsMelb,"Melbourne, Australia",2300,178744,267518,2,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/8iyIAjvKLu",['9News'],2021-07-10 21:58:00
35,9NewsPerth,"Perth, Western Australia",824,89258,70530,0,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/iJO14Qy5UQ",['9News'],2021-07-10 21:58:00
36,9NewsQueensland,"Brisbane, Australia",7340,141552,286069,0,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/TpFDR0UneR",['9News'],2021-07-10 21:58:00
37,9NewsSyd,"Sydney, Australia",495,141118,289745,1,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/Kph432OXe1",['9News'],2021-07-10 21:57:00
38,9NewsAUS,Australia,234,643774,318646,6,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/NVIsqmVyEP",['9News'],2021-07-10 21:57:00
39,9NewsGoldCoast,"Surfers Paradise, Gold Coast",486,40319,155867,0,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/QbxArQ5SkZ",['9News'],2021-07-10 21:57:00
40,9NewsAdel,"Adelaide, Australia",1314,85701,233236,1,"New South Wales is bracing for yet another record-setting daily COVID-19 figure today as Greater Sydney wakes to its third week of COVID-19 lockdown. #9News
https://t.co/lTqpadhPji",['9News'],2021-07-10 21:57:00
41,maurlind,"England, United Kingdom",3000,3216,331497,20,Don’t miss this #KillingKelly #IraqWar #CoronaVirus #Lockdown #Masks #CanadaMassGraves ⁦@MoatsTV⁩ ⁦@sean_murray1⁩ https://t.co/YmkNNGYHPt,"['KillingKelly', 'IraqWar', 'CoronaVirus', 'Lockdown', 'Masks', 'CanadaMassGraves']",2021-07-10 21:47:00
42,PauIRob,In Lincoln Green..,88,248,46636,0,"That “protect the NHS..” 

Not sure it worked..

 #skypapers #lockdown #coronavirus #COVID19 #ItsOver https://t.co/Vo0KCxUsOq","['skypapers', 'lockdown', 'coronavirus', 'COVID19', 'ItsOver']",2021-07-10 21:45:11
43,SocialistPlus,"England, United Kingdom",2234,1503,33969,48,"Wait? What? So Oxford has rate of 598/100k &amp; people ""advised not to leave Oxford as it becomes Covid hotspot"" yet Sunderland &amp; STyneside have rates of up to 1000/100k &amp; not a peep!! Nothing on local @BBCLN news??No govt communication?What's going on?
https://t.co/kxfy7D74S4",[],2021-07-10 21:28:17
44,good_karma_bon,"Tokyo, Japan",9,370,10426,0,"“The Government is planning to require entertainment venues in England to demand proof of both jabs for entry or a negative test the day before through Covid status certificates later this year, according to The Times.” #coronavirus #COVID19 #lockdown https://t.co/xCOk2lCYkl","['coronavirus', 'COVID19', 'lockdown']",2021-07-10 21:27:15
45,simon_ball46,"Luton, England",244,686,130082,0,"@johnelalamo https://t.co/vYREpHmhgx
just a bit
#didoharding #TrackandTrace #Delta #deltavariant #COVID19 #coronavirus #lockdown #vaccines","['didoharding', 'TrackandTrace', 'Delta', 'deltavariant', 'COVID19', 'coronavirus', 'lockdown', 'vaccines']",2021-07-10 21:26:47
46,girl_lockdown,"Melbourne, Victoria",2315,1157,19674,9,"For more information on today’s #coronavirus (#COVID19) situation in Victoria, see today’s media release: https://t.co/z0mGXO4jdB","['coronavirus', 'COVID19']",2021-07-10 21:25:56
47,Lovehasnowords1,England ,9686,10666,87844,48,"Wait? What? So Oxford has rate of 598/100k &amp; people ""advised not to leave Oxford as it becomes Covid hotspot"" yet Sunderland &amp; STyneside have rates of up to 1000/100k &amp; not a peep!! Nothing on local @BBCLN news??No govt communication?What's going on?
https://t.co/kxfy7D74S4",[],2021-07-10 21:25:14
48,good_karma_bon,"Tokyo, Japan",9,370,10426,1,13 gene variations make people more likely to get coronavirus - study #coronavirus #COVID19 #SARSCoV2 #DeltaVariant #lockdown #CoronavirusVaccine https://t.co/FBsS2nVzoY,"['coronavirus', 'COVID19', 'SARSCoV2', 'DeltaVariant', 'lockdown', 'CoronavirusVaccine']",2021-07-10 21:21:58
49,scarletmonahan,United Kingdom,24059,296321,129667,0,Alan 4 Things you must never do. https://t.co/19rWVd25Vw #SocialDistancing #Dominicummimgs #covid19 #coronavirus #animation #animated #Quarantine #lockdownextension #lockdown # #SocialistSunday #Socialist #BorisTheLiar 13,"['SocialDistancing', 'Dominicummimgs', 'covid19', 'coronavirus', 'animation', 'animated', 'Quarantine', 'lockdownextension', 'lockdown', 'SocialistSunday', 'Socialist', 'BorisTheLiar']",2021-07-10 21:05:24
50,Lexipol,"Frisco, TX",777,1919,8264,0,Prison ministries without the ministers? How creative solutions were critical during the lockdown months of the #COVID19 pandemic: https://t.co/el1iLjNAPS @CorrectionsOne #corrections https://t.co/GiLqSQIrNL,"['COVID19', 'corrections']",2021-07-10 21:02:23
51,Radial_360,"From Dubai, at 43000 feet!",290,109,1325,21,Breaking News LIVE: WHO to Take #Covaxin EUL Decision by August First Week via @indiacom $OCGN #OCIGEN #OCGN #VACCINE #COVID19 #CovidVaccine  https://t.co/OhTZl0riSq,"['Covaxin', 'OCIGEN', 'OCGN', 'VACCINE']",2021-07-10 21:00:52
52,socialmedia4bjp,"Gujarat, India",1816,13836,44904,1,"UP Block pramukh poll: Counting of votes has ended, BJP leading at various block levels https://t.co/QdrRt5dErw https://t.co/gclhMj74F9",[],2021-07-10 20:58:11
53,organic58,"East, England",5001,3189,41380,20,Don’t miss this #KillingKelly #IraqWar #CoronaVirus #Lockdown #Masks #CanadaMassGraves ⁦@MoatsTV⁩ ⁦@sean_murray1⁩ https://t.co/YmkNNGYHPt,"['KillingKelly', 'IraqWar', 'CoronaVirus', 'Lockdown', 'Masks', 'CanadaMassGraves']",2021-07-10 20:54:14
54,samirkapoor1971,Between Meowcury and Caturn ,5002,3242,91931,1,"You know what, a lockdown might be another round of 'boredom' for you but for some, it's loss of a job, a livelihood...a life. So stop being a selfish prick and stay HOME.
 
#CovidIsNotOver #coronavirus #COVID19 #photo https://t.co/zPfkTdBiN7",[],2021-07-10 20:39:13
55,JoshuaH02545190,"West Palm Beach, FL",155,44,328,21,Breaking News LIVE: WHO to Take #Covaxin EUL Decision by August First Week via @indiacom $OCGN #OCIGEN #OCGN #VACCINE #COVID19 #CovidVaccine  https://t.co/OhTZl0riSq,"['Covaxin', 'OCIGEN', 'OCGN', 'VACCINE']",2021-07-10 20:32:40
56,Einqalaab,Valence Shell,455,519,9557,1,"You know what, a lockdown might be another round of 'boredom' for you but for some, it's loss of a job, a livelihood...a life. So stop being a selfish prick and stay HOME.
 
#CovidIsNotOver #coronavirus #COVID19 #photo https://t.co/zPfkTdBiN7","['CovidIsNotOver', 'coronavirus', 'COVID19', 'photo']",2021-07-10 20:31:47
57,JR1991JR,isle of wight UK,1452,667,77681,48,"Wait? What? So Oxford has rate of 598/100k &amp; people ""advised not to leave Oxford as it becomes Covid hotspot"" yet Sunderland &amp; STyneside have rates of up to 1000/100k &amp; not a peep!! Nothing on local @BBCLN news??No govt communication?What's going on?
https://t.co/kxfy7D74S4",[],2021-07-10 20:14:36
58,5GenocIDe,🏴󠁧󠁢󠁳󠁣󠁴󠁿,1047,957,14135,0,"#NoVaccinePassportsAnywhere #covid_19 #COVID19 #coronavirus #covid #lockdown 

""There is no novel anything.""

https://t.co/WjdZtvjzn1","['NoVaccinePassportsAnywhere', 'covid_19', 'COVID19', 'coronavirus', 'covid', 'lockdown']",2021-07-10 20:03:43
59,XanderTaylor3,"North Palm Beach, FL, USA",2965,9466,218919,4,"People line up for discounted food given out by a government program in Dhaka, Bangladesh after the country enacted a nationwide lockdown in an effort to contain a third wave of the coronavirus 📷: @Allison_Joyce #COVID19 #Bangladesh #lockdown https://t.co/uKOJo3dr1m",[],2021-07-10 19:59:30
60,jeremy_hume,Oxford,730,4525,229720,0,"@anthonyolver @BillyCarrollGB The first lockdown in France was strict, people had to fill in forms to justify leaving their homes. The French and English lockdowns failed to eradicate coronavirus. Lockdown will not work unless it's permanent. The cure (permanent lockdown) is worse than the disease (COVID-19).",[],2021-07-10 19:58:56
61,Prabhu_DS,"Narasinghpur, Odisha, India",159,624,180715,0,"Things not to do during #Coronavirus #Lockdown 
Coronavirus is going crazy in the world as we all know. During this pandemic, I am going to list down a few things. #prabhuwrites #prabhu #hymprudious https://t.co/5sDkPSctp4 #prabhudattasahoo","['Coronavirus', 'Lockdown', 'prabhuwrites', 'prabhu', 'hymprudious', 'prabhudattasahoo']",2021-07-10 19:50:49
62,JaynePhipps,"Nottingham, UK",1347,727,4357,0,A quiet #Saturday #blog post https://t.co/bALM1NIOFb #diary #lockdown #lockdowndiary #coronavirus,"['Saturday', 'blog', 'diary', 'lockdown', 'lockdowndiary', 'coronavirus']",2021-07-10 19:46:10
63,Bodyfatcoach,"Toronto, Canada  and Worldwide",661,1303,53840,0,"While Canada, America, EU, UK, and NATO war criminals claim #COVID19 is a pandemic, they deny #coronavirus #vaccines for Cuba, Venezuela, Syria, Iran, North Korea, Palestine #LockDown #haiti #genocide https://t.co/hNgCiaZmzz #God #Italia #auspol #VaccinePassports #EURO2020","['COVID19', 'coronavirus', 'vaccines', 'LockDown', 'haiti', 'genocide', 'God', 'Italia', 'auspol', 'VaccinePassports', 'EURO2020']",2021-07-10 19:13:56
64,ProperArt,North of England,1293,1426,12076,1,"@hammyjohnson Hi!
Thanks for your message, you can read through all of our info on the Covid vaccine and blood cancer here: https://t.co/NyF5nilb7O
&amp; this section talks all about coping with risk and uncertainty as lockdown eases: https://t.co/RsSVEUegD9
Any more Q's let us know,
Sophie",[],2021-07-10 19:13:32
65,BryanSisson1,"Burnley, England",802,192,2188,48,"Wait? What? So Oxford has rate of 598/100k &amp; people ""advised not to leave Oxford as it becomes Covid hotspot"" yet Sunderland &amp; STyneside have rates of up to 1000/100k &amp; not a peep!! Nothing on local @BBCLN news??No govt communication?What's going on?
https://t.co/kxfy7D74S4",[],2021-07-10 19:09:10
66,MeetNikkySinha,Delhi,32,68,1691,0,"#Coronavirus #lockdown #lockdownextension #singledayspike #Covaxin Home Secretary reviews COVID-19 situation in hill stations, tourist locations - The Hindu https://t.co/7BakZrhXaL","['Coronavirus', 'lockdown', 'lockdownextension', 'singledayspike', 'Covaxin']",2021-07-10 19:04:05
67,WomensPowerBook,UK,19025,28649,291698,0,#coronavirus #CoronavirusPandemic With it killing less than 3% why is there a fear of #coronavirus? Why is there #lockdown? Actually #lockdownextensons R increasing #suicide to need #SuicidePrevention Yes #freedom is loved should we https://t.co/h4FxUjBQFc https://t.co/i2vrpuDYXn,"['coronavirus', 'CoronavirusPandemic', 'coronavirus', 'lockdown', 'lockdownextensons', 'suicide', 'SuicidePrevention', 'freedom']",2021-07-10 18:58:02
68,Catheri22274003,"England, United Kingdom",5000,4103,79339,20,Don’t miss this #KillingKelly #IraqWar #CoronaVirus #Lockdown #Masks #CanadaMassGraves ⁦@MoatsTV⁩ ⁦@sean_murray1⁩ https://t.co/YmkNNGYHPt,"['KillingKelly', 'IraqWar', 'CoronaVirus', 'Lockdown', 'Masks', 'CanadaMassGraves']",2021-07-10 18:55:55
69,SoniaD88719542,Plague Island ,698,397,5063,48,"Wait? What? So Oxford has rate of 598/100k &amp; people ""advised not to leave Oxford as it becomes Covid hotspot"" yet Sunderland &amp; STyneside have rates of up to 1000/100k &amp; not a peep!! Nothing on local @BBCLN news??No govt communication?What's going on?
https://t.co/kxfy7D74S4",[],2021-07-10 18:50:12
70,sarahc_clayton,"Worthing, UK",383,113,38425,48,"Wait? What? So Oxford has rate of 598/100k &amp; people ""advised not to leave Oxford as it becomes Covid hotspot"" yet Sunderland &amp; STyneside have rates of up to 1000/100k &amp; not a peep!! Nothing on local @BBCLN news??No govt communication?What's going on?
https://t.co/kxfy7D74S4",[],2021-07-10 18:49:57
71,chefdeals,west brom,5833,5315,42837,48,"Wait? What? So Oxford has rate of 598/100k &amp; people ""advised not to leave Oxford as it becomes Covid hotspot"" yet Sunderland &amp; STyneside have rates of up to 1000/100k &amp; not a peep!! Nothing on local @BBCLN news??No govt communication?What's going on?
https://t.co/kxfy7D74S4",[],2021-07-10 18:39:51
72,be_in_Bangkok,Germany,415,459,2782,1,All Thai AirAsia July flights cancelled; airlines cope with lockdown. #Thailand #Bangkok #Phuket #covid19 #coronavirus #lockdown #vaccine #travel #tourism #delta https://t.co/kYs8soQxVV,"['Thailand', 'Bangkok', 'Phuket', 'covid19', 'coronavirus', 'lockdown', 'vaccine', 'travel', 'tourism', 'delta']",2021-07-10 18:36:06
73,be_in_Bangkok,Germany,415,459,2782,0,All buses from Bangkok to Phuket and south cancelled from today. #Thailand #Bangkok #Phuket #covid19 #coronavirus #lockdown #vaccine #travel #tourism #delta https://t.co/DNIwFF0Hzu,"['Thailand', 'Bangkok', 'Phuket', 'covid19', 'coronavirus', 'lockdown', 'vaccine', 'travel', 'tourism', 'delta']",2021-07-10 18:28:43
74,mycowork_space,Online Directory,485,1744,55032,1,These are the main considerations you should take into account before buying a video conferencing package https://t.co/TPKN5EXoV7 #coronavirus #remotework #remotejobs #COVID #wfh #workfromhome #remoteworking #digitalnomad #homeoffice #homeoffice #coworking  #zoommeetings https://t.co/gNlEQedEfK,[],2021-07-10 20:31:28
75,PM_Results,Surrey UK,4239,2930,14358,1,These are the main considerations you should take into account before buying a video conferencing package https://t.co/TPKN5EXoV7 #coronavirus #remotework #remotejobs #COVID #wfh #workfromhome #remoteworking #digitalnomad #homeoffice #homeoffice #coworking  #zoommeetings https://t.co/gNlEQedEfK,"['coronavirus', 'remotework', 'remotejobs', 'COVID', 'wfh', 'workfromhome', 'remoteworking', 'digitalnomad', 'homeoffice', 'homeoffice', 'coworking', 'zoommeetings']",2021-07-10 20:19:30
76,M_Wayne_Brown,"Bangkok, Thailand",7,59,13486,0,"...3/3
New #CoronaVirus cases were reported in all 77 provinces in #Thailand today.

The #Bangkok metro area is now under a #COVID19 partial #lockdown and nightly #curfew.

#WearAMask #WashYourHands #KeepYourDistance #WorkFromHome #SafeAtHome","['CoronaVirus', 'Thailand', 'Bangkok', 'COVID19', 'lockdown', 'curfew', 'WearAMask', 'WashYourHands', 'KeepYourDistance', 'WorkFromHome', 'SafeAtHome']",2021-07-10 12:34:46
77,M_Wayne_Brown,"Bangkok, Thailand",7,59,13486,0,"Today, 10 July 2021, is day 555 of the #COVID19 pandemic in #Thailand.

9,326 new #CoronaVirus cases
*5,515 in metro #Bangkok
*192 in prisons
*9,115 from #CommunitySpread
*19 in #StateQuarantine

#WearAMask #WashYourHands #KeepYourDistance #WorkFromHome #SafeAtHome

#1/3... https://t.co/TzUHtFKzVz","['COVID19', 'Thailand', 'CoronaVirus', 'Bangkok', 'CommunitySpread', 'StateQuarantine', 'WearAMask', 'WashYourHands', 'KeepYourDistance', 'WorkFromHome', 'SafeAtHome']",2021-07-10 12:34:45
78,PM_Results,Surrey UK,4239,2930,14358,1,Remote is the way that project management is going to work in the future.  Read The Remote Project Manager https://t.co/JqG2AKYd2D #pmot #offshore #coronavirus #remotework #remotejobs #COVID #wfh #workfromhome  #business #homeoffice #freelancer https://t.co/l15B6JbrEy,"['pmot', 'offshore', 'coronavirus', 'remotework', 'remotejobs', 'COVID', 'wfh', 'workfromhome', 'business', 'homeoffice', 'freelancer']",2021-07-10 08:10:39
79,ihardiktrivedi,"Rajkot, Gujarat, India",31,182,3302,0,"🔥 #trust your #employee 😍
#workfromhome 😍 #employment 
.
.
.
#workfromanywhere #wfh #wfhlife #wfa #employer #company #coronavirus #covidtime #coronatime #ihardiktrivedi https://t.co/vtaNrZ3ALd","['trust', 'employee', 'workfromhome', 'employment', 'workfromanywhere', 'wfh', 'wfhlife', 'wfa', 'employer', 'company', 'coronavirus', 'covidtime', 'coronatime', 'ihardiktrivedi']",2021-07-10 03:38:35
80,gaurang9007,India,738,1252,4364,0,"Coronavirus has shown us that people can be trusted to get their work done, wherever they are. 👨‍💻🏡

#remoteworking #workfromhome #COVID19","['remoteworking', 'workfromhome', 'COVID19']",2021-07-10 01:55:46
81,Auscomp,Australia,401,354,13593,0,"Download the Get Things Done template for OneNote. Please RT.
https://t.co/Hg3QBWbR88
#GoalSetting #Achive #BeAWinner #CanDo #CoronaVirus #COVID19 #GettingThingsDone #GTD #IsolationLife #KanBan #Motivation #Office365 #OneNote #TaskMaster #Tasks #template #ToDo #WorkFromHome https://t.co/MZgox9ZK85","['GoalSetting', 'Achive', 'BeAWinner', 'CanDo', 'CoronaVirus', 'COVID19', 'GettingThingsDone', 'GTD', 'IsolationLife', 'KanBan', 'Motivation', 'Office365', 'OneNote', 'TaskMaster', 'Tasks', 'template', 'ToDo', 'WorkFromHome']",2021-07-09 19:34:13
82,PM_Results,Surrey UK,4239,2930,14358,0,Remote Project Management is the future of collaborative teamwork. Read The Remote Project Manager https://t.co/JqG2AKYd2D #pmot #offshore #coronavirus #remotework #remotejobs #COVID #wfh #workfromhome #remoteworking #business #homeoffice https://t.co/cA2gHqcgeG,"['pmot', 'offshore', 'coronavirus', 'remotework', 'remotejobs', 'COVID', 'wfh', 'workfromhome', 'remoteworking', 'business', 'homeoffice']",2021-07-09 17:39:03
