,username,retweets,likes,text,hashtags,time
2181,SSalud_mx,55,191,"México ha recibido 56 millones 938 mil 435 #Vacunas envasadas de #Pfizer, #AstraZeneca, #Sinovac, Centro Nacional de Investigación de Epidemiología y Microbiología Gamaleya, #CanSino y de Johnson &amp; Johnson que permitirá la inmunización de las personas mayores de 18 años. https://t.co/3OL0CwbqVs","['Vacunas', 'Pfizer', 'AstraZeneca', 'Sinovac', 'CanSino']",2021-07-14 14:45:41
2182,SSalud_mx,14,29,"#CuidamosNuestraSalud 

Si ya te vacunaste, ¡no bajes la guardia! 

✅ #UsoDeCubrebocas
✅ #LavadoDeManos
✅ #SuSanaDistancia

Para más información, manda un WhatsApp al 📲 56 1713 0557 https://t.co/g5ojIzJMgx","['CuidamosNuestraSalud', 'UsoDeCubrebocas', 'LavadoDeManos', 'SuSanaDistancia']",2021-07-14 14:30:01
2183,SSalud_mx,73,148,El #PlanNacionalDeVacunación avanza. Este miércoles a las 6:32 h arribó al @AICM_mx el décimo quinto embarque de #Sinovac con un millón de #Vacunas envasadas. El conjunto con los anteriores embarques de este laboratorio hace un total de 13 millones de dosis. #VacunaUniversal https://t.co/HMUU4k05i7,"['PlanNacionalDeVacunación', 'Sinovac', 'Vacunas', 'VacunaUniversal']",2021-07-14 14:22:23
2184,SSalud_mx,18,30,"¡La #Vacunación contra #COVID19 continúa! 

¿Tienes 18 años o más? Regístrate en ➡️ https://t.co/6LKEEGRUeF

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/chf1mqPYA4","['Vacunación', 'COVID19', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-14 11:30:00
2185,SSalud_mx,4,16,"Premio Nacional de Acción Voluntaria y Solidaria 2021

¡Participa!

Consulta las bases en ➡️ https://t.co/JA0dbgLFmI

#PNAVS2021 https://t.co/nDDg2N0njz",['PNAVS2021'],2021-07-14 11:00:01
2186,SSalud_mx,41,81,"Para obtener tu Certificado de Vacunación COVID-19, visita ➡️ https://t.co/9h6QEmYDRf 

Ten a la mano tu CURP y sigue las instrucciones.

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/TXpy2MKQeA","['UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-14 03:30:00
2187,SSalud_mx,14,55,"¡Es mejor consumir #ProductosNaturales!

Para una #AlimentaciónSaludable incluye frutas y verduras en tu dieta.

➡️ https://t.co/5dlPCsPZTh

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/BXkKADANtX","['ProductosNaturales', 'AlimentaciónSaludable', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-14 02:30:00
2188,SSalud_mx,22,42,"Si tienes 18 años o más, llegó el momento de vacunarte contra #COVID19 

Regístrate en ➡️ https://t.co/6LKEEGRUeF

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/n4Zaz52DWX","['COVID19', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-14 01:30:00
2189,SSalud_mx,9,29,"#MeCuidoPorAmor a las personas que conozco y a las que no conozco.

Refuerza las medidas de higiene y evita contagios de COVID-19.

✅ #SuSanaDistancia
✅ #LavadoDeManos frecuente
✅ #UsoDeCubrebocas

Infórmate en ➡️ https://t.co/8eu3lX8QXh https://t.co/VZIc0DK1dH","['MeCuidoPorAmor', 'SuSanaDistancia', 'LavadoDeManos', 'UsoDeCubrebocas']",2021-07-14 01:00:01
2190,SSalud_mx,31,86,"#ComunicadoSalud 

Cuenta con esquema completo 59 por ciento de la población inmunizada

➡️ https://t.co/jFaqwpTy1K https://t.co/v0t1xM892M",['ComunicadoSalud'],2021-07-14 00:37:45
2191,SSalud_mx,9,25,"¡#EvitaElDengue!

Deshazte de los objetos que no te sirvan y puedan acumular agua, como llantas, trastes, latas, entre otros.

➡️ https://t.co/6gkw5XuduK

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/qoqwoCDm5k","['EvitaElDengue', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-14 00:30:00
2192,SSalud_mx,8,29,"La #Vacunación contra #COVID19 sigue. 

Si tienes entre 30 y 39 años de edad, regístrate en ➡️ https://t.co/6LKEEGRUeF 

Continúa con las medidas de higiene e infórmate en fuentes oficiales. 

#MeCuido #PorAmorALaVida https://t.co/g0ETlicqy2","['Vacunación', 'COVID19', 'MeCuido', 'PorAmorALaVida']",2021-07-14 00:00:01
2193,SSalud_mx,9,25,"#CuidamosNuestraSalud 

Realiza #ActividadFísica. ¡No bajes la guardia! 

😷 #UsoDeCubrebocas 😷
🧼 #LavadoDeManos 👐
🚶‍♀️...#SuSanaDistancia...🚶 

Para más información, llama al 📞 55 3684 0370 https://t.co/J9musmBqwv","['CuidamosNuestraSalud', 'ActividadFísica', 'UsoDeCubrebocas', 'LavadoDeManos', 'SuSanaDistancia']",2021-07-13 23:44:20
2194,SSalud_mx,19,32,"¡La #Vacunación contra #COVID19 continúa! 

¿Tienes 18 años o más? Regístrate en ➡️ https://t.co/6LKEEH9v6d

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/ku0JolcQ54","['Vacunación', 'COVID19', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",2021-07-13 22:30:00
2195,SSalud_mx,50,80,"Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo #COVID19 | 13 de julio de 2021

➡️ https://t.co/dPYE5WYh7W https://t.co/2P8f7N3cIj",['COVID19'],2021-07-13 22:13:04
