,username,location,following,followers,totaltweets,retweets,text,hashtags,time
10,EmjayMj2,Mos Eisley,3839,1171,43797,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:55:53
11,Carlos_S01,Mexico ,6710,7576,334452,1,"#Pfizer says we need a 3rd #COVID19 #vaccine. But experts aren't so sure

""Pushing the idea of vaccine boosters will, of course, greatly increase vaccine sales.""
https://t.co/TIVf6JEEVE","['Pfizer', 'COVID19', 'vaccine']",2021-07-09 23:55:46
12,katherinemrohan,"Amazing person, gifted teacher",666,1305,85274,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:55:45
13,41actionnews,"Kansas City, MO",144,159324,222708,4,"Facebook audit: COVID-19 vaccine messaging among KC-area political leaders largely absent

Story by @todpalmer 

https://t.co/PaLt5q3UFa",[],2021-07-09 23:55:44
14,Agirlcalledzoe,"Melbourne, Victoria",1180,921,7655,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:54:34
15,davidtomkins,"Unceded Wurundjeri land, Aust",3270,1820,94439,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:54:19
16,jw8c,"Austin, Texas",4587,548,19406,164,"NEW: Johnson &amp; Johnson says its COVID-19 vaccine showed strong protection against the delta variant in a small lab study — with protection appearing to last at least 8 months and improving over time.
https://t.co/QL3Uw1F8nb",[],2021-07-09 23:53:31
17,pierrelemoine88,Canada,1922,918,3870,1,"#Pfizer says we need a 3rd #COVID19 #vaccine. But experts aren't so sure

""Pushing the idea of vaccine boosters will, of course, greatly increase vaccine sales.""
https://t.co/TIVf6JEEVE","['Pfizer', 'COVID19', 'vaccine']",2021-07-09 23:52:54
18,HelenMatth,Regional Victoria,454,285,12797,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:52:17
19,chimran55,EAST EUROPE,12644,11473,7400,0,"The #Pfizer wants approval for 3rd #Covid shot to guard against Delta variant
#Pfizer plans #emergency approval for a third dose of its #coronavirus #vaccine It has been developing a booster treatment as a way to strengthen antibodies which fade over time and guard against new https://t.co/dV4aQWsW45","['Pfizer', 'Covid', 'Pfizer', 'emergency', 'coronavirus', 'vaccine']",2021-07-09 23:51:59
20,AJBlackston,"Washington, DC",1699,1844,334284,0,Doctor weighs in on need for COVID-19 booster shots https://t.co/bcMhlbfXow  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet,"['TodaysMedicalUpdate', 'Medicine', 'Health', 'Patients', 'NHS', 'FMRevolution', 'Today', 'Insurance', 'Pharmaceutical', 'Biotech', 'COVID19', 'Coronavirus', 'Doctor', 'Policy', 'Vaccine', 'MedTech']",2021-07-09 23:50:43
21,AJBlackston,"Washington, DC",1699,1844,334284,0,FDA and CDC push back on need for COVID-19 booster shots https://t.co/tP4NLaxUGT  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet,"['TodaysMedicalUpdate', 'Medicine', 'Health', 'Patients', 'NHS', 'FMRevolution', 'Today', 'Insurance', 'Pharmaceutical', 'Biotech', 'COVID19', 'Coronavirus', 'Doctor', 'Policy', 'Vaccine', 'MedTech']",2021-07-09 23:50:43
22,LibDanielleJ,Wurundjeri Lands,994,1608,21759,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:50:27
23,StarCoreOne02,Mother Box 🇺🇸🇺🇸🇺🇸🇺🇸,5008,3751,837627,143,"So judges now telling people on probation that their probation will go down a year if they take the vaccine, and if they don't take it, probation time goes up. 

Still think this is about your health, bitches?

https://t.co/6OhU86XoNp",[],2021-07-09 23:50:05
24,prutter_pat,"Kitchener, ON Canada",609,369,139398,17,Experts have been discussing the possibility of testing vaccinated people to double check the Delta variant doesn't evade the effects of the vaccine. Dr. @PeterHotez explains. https://t.co/0uFlmeB2nb #COVID19 #DeltaVariant,[],2021-07-09 23:49:37
25,tasdionisakos,Melbourne,342,64,33857,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:48:08
26,RuchikaTalwar,"Melbourne, Delhi, Amritsar",2628,10368,42925,2,Find information on COVID-19 in over 60 languages at https://t.co/Umkdq40uMd. SBS is committed to informing Australia’s multilingual communities on the vaccine rollout and #nswlockdown. https://t.co/8fRsVxs1ND,[],2021-07-09 23:47:56
27,Jarrodkurpiel,"Melbourne, Australia",4596,1841,64425,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:47:46
28,CnBsNana,"Pismo Beach, CA",6590,6082,680712,17,Experts have been discussing the possibility of testing vaccinated people to double check the Delta variant doesn't evade the effects of the vaccine. Dr. @PeterHotez explains. https://t.co/0uFlmeB2nb #COVID19 #DeltaVariant,[],2021-07-09 23:47:29
29,newscentermaine,"Maine, USA",3654,118129,215245,0,"Yes, the COVID-19 vaccine can lead to a false-positive mammogram https://t.co/V17GbhsBS3",[],2021-07-09 23:47:21
30,Adam201028,"Melbourne, Victoria",3061,152,5479,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:46:38
31,DesireeSeattle,🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,1810,1327,227724,2,"• COVID-19 and lasting erectile dysfunction: Here’s what we know
• Hungarian capital offers tests amid vaccine efficacy worries

Follow our live updates: https://t.co/vyrfrgh1yK",[],2021-07-09 23:45:53
32,WGRZ,"Buffalo, NY",2055,192313,260278,0,Swollen lymph nodes are a natural reaction to the COVID-19 vaccine. Experts say people should still get vaccinated and not delay overdue mammogram appointments. https://t.co/eh0dpCEPWI,[],2021-07-09 23:45:00
33,janejoris,"Watford, ON",325,202,2380,4,"Our Vaccination Clinic at Clearwater Arena has availability on July 16 &amp; 17. Being fully vaccinated with 2 doses of a #COVID19 #vaccine provides the best protection from the virus, and its highly transmissible Delta variant. Book today https://t.co/CVCqqaRVTl #GetTheVaccine https://t.co/rDGp9bAOLs",[],2021-07-09 23:44:39
34,GeisingerMedia,mediateam@geisinger.edu,1259,2159,2303,2,Newswatch 16's Chris Keating spoke with a doctor at Geisinger Medical Center near Danville about the possibility of having to get a third shot. https://t.co/06Rjg2fpPJ,[],2021-07-09 23:44:30
35,BeachPhilosophy,"Melbourne, Australia",3973,2454,28819,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:43:29
36,ddpg3,Nova Scotia,4517,4241,94544,5,"Stepping up to get your shot is one of the ways Nova Scotians can help our province re-open safely.
It takes all of us to beat COVID-19. Book your vaccine at https://t.co/4Wv1YyiLA4 https://t.co/hCvMwzHOxC",[],2021-07-09 23:42:50
37,jojodan11592387,NY,5262,4976,103834,143,"So judges now telling people on probation that their probation will go down a year if they take the vaccine, and if they don't take it, probation time goes up. 

Still think this is about your health, bitches?

https://t.co/6OhU86XoNp",[],2021-07-09 23:41:51
38,dimitriWTOP,"Washington, DC",7472,6976,25015,0,Infectious disease expert disagrees with Pfizer’s COVID-19 vaccine booster push https://t.co/XM605HM0FV,[],2021-07-09 23:41:05
39,MySeattleNews,"Seattle, WA",3,623,184541,2,"As of Wednesday, 69.6% of people 16 and older have received at least one dose of the COVID-19 vaccine, according to data from the Washington State Department of Health.
https://t.co/A6NFXV3TUz",[],2021-07-09 23:40:56
40,nursereb,"Melbourne, Australia",3318,1292,107188,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:39:40
41,havasumomma,"Texas, USA",2645,1956,75782,1,"'the drugmaker’s top scientist said on Thursday.'

Pfizer to ask US to authorize third Covid vaccine shot as booster | Coronavirus | The Guardian https://t.co/7pMLaLtT5W",[],2021-07-09 23:38:23
42,RomichIsBurning,"ï¿½T: 32.977469,-96.83926",1762,255,4324,10,"Dallas-based Williams Chicken is hosting vaccine pop-ups at some of their locations, with the first one this Saturday, in an effort to increase access and fight COVID. https://t.co/SvKKvEr7bR",[],2021-07-09 23:37:54
43,corvid317,USA,4023,3169,28008,2,"Covid-19 outbreak linked to gymnastics facility infected 47 people, CDC says  https://t.co/IhFgArizIX",[],2021-07-09 23:37:51
44,_is_a_trickster,Toronto,416,153,34990,0,Pfizer says we need a 3rd COVID-19 vaccine. But experts aren’t so sure. Not enough $$ given - Global News https://t.co/aErxa5AzsF via @GoogleNews,[],2021-07-09 23:37:36
45,AzomNHS,"London, England",1663,826,2530,4,"Over 100,000 people across #Haringey have received both doses of #COVID19 vaccine 🎉

Cases of #COVID19 are rising in Haringey so if you're 18+  protect yourself &amp; get vaccinated at 1 of our walk-in clinics 

Full details 👉 https://t.co/sGqUxK5Qhu

#GrabYourJab #KeepHaringeySafe https://t.co/eIZ4NCnI7u","['Haringey', 'COVID19', 'COVID19']",2021-07-09 23:37:00
46,famestaryouth,London UK,31,46,273,0,"Looking to get a coronavirus vaccine in City and Hackney ? Here is a list of  Pop-Up Vaccine Clinics
That are running throughout July for all those aged 18+ across City and Hackney.
follow the link below for more info

https://t.co/suzfwroGHZ 

@hackneygiving @hackneycvs @PHE_uk https://t.co/TixXs6yCw1",[],2021-07-09 23:36:36
47,DesireeSeattle,🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,1810,1327,227724,17,Experts have been discussing the possibility of testing vaccinated people to double check the Delta variant doesn't evade the effects of the vaccine. Dr. @PeterHotez explains. https://t.co/0uFlmeB2nb #COVID19 #DeltaVariant,[],2021-07-09 23:36:30
48,Robsmeatpies,"Sydney, NSW, Australia",2881,1466,15466,438,"The chances of children dying from coronavirus are so low that the vaccine would need to be proven to be ""very low risk"" before they were given the jab, according to child health experts https://t.co/nci6HaNPGQ",[],2021-07-09 23:36:30
49,WayneCamo,"Kingston, Jamaica",482,539,54180,26,"Cuba today approved its home-grown Abdala vaccine for emergency use, the first Latin American coronavirus jab to reach this stage and a possible lifeline for a region trying to battle a killer pandemic with modest means. #COVID19
https://t.co/31pYZx7TQb",[],2021-07-09 23:36:29
50,MyBackYardBirds,"Florida, USA",369,243,1941,143,"So judges now telling people on probation that their probation will go down a year if they take the vaccine, and if they don't take it, probation time goes up. 

Still think this is about your health, bitches?

https://t.co/6OhU86XoNp",[],2021-07-09 23:36:19
51,Lisheon,"Melbourne, Victoria",807,511,147820,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:36:14
52,DarkCarnieEric,Texas,68566,67508,85564,3654,"Pfizer says it plans to seek U.S. regulators’ approval for a third COVID-19 vaccine dose. The company says its research suggests antibody levels jump markedly after a third dose, but it's not yet clear if and when boosters might truly be needed. ​https://t.co/nD631SWYlx",[],2021-07-09 23:35:42
53,WFMY,"Greensboro, North Carolina",781,131807,310088,0,Swollen lymph nodes are a natural reaction to the COVID-19 vaccine. Experts say people should still get vaccinated and not delay overdue mammogram appointments. https://t.co/Y3MH539MCk,[],2021-07-09 23:35:23
54,DavidLWindt,New York City,994,6684,47110,0,"“We want people to get out and enjoy their lives, enjoy their freedom. Vaccination is your ticket.”

https://t.co/y5wHHHaFmh
https://t.co/zPXU4dGTyV https://t.co/WxPjNFvDYV",[],2021-07-09 23:34:44
55,peterfilopoulos,Australia,4137,5702,32005,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:34:39
56,Lena_StCloud,"Melbourne, Victoria 🇦🇺",86,982,1247,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:34:03
57,KateNasser,NYC USA to the world!,37201,69643,198452,3654,"Pfizer says it plans to seek U.S. regulators’ approval for a third COVID-19 vaccine dose. The company says its research suggests antibody levels jump markedly after a third dose, but it's not yet clear if and when boosters might truly be needed. ​https://t.co/nD631SWYlx",[],2021-07-09 23:33:49
58,Axlbundy825,"Old Bridge, NJ",3120,2980,16030,143,"So judges now telling people on probation that their probation will go down a year if they take the vaccine, and if they don't take it, probation time goes up. 

Still think this is about your health, bitches?

https://t.co/6OhU86XoNp",[],2021-07-09 23:33:45
59,ColetteGarnaut,Melbourne,3383,1642,16532,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:32:34
60,adventurensw,Australia,5000,2015,44959,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:32:20
61,sveldte,He/They,252,208,122817,284,"Reported yesterday: 0 new local cases and 3 new cases acquired overseas (currently in HQ). 
- 16,092 vaccine doses were administered 
- 23,265 test results were received    
More later: https://t.co/lIUrl0ZEco

#COVID19Vic #COVID19VicData https://t.co/MHImxgcwmc",[],2021-07-09 23:32:08
62,Applica74993170,Australia,88,12,922,0,"Pfizer’s COVID-19 vaccine is less effective after six months, making ‘booster’ shot vital https://t.co/89igx1SOY2",[],2021-07-09 23:32:03
63,LeeLeeB58,"Western Australia, Australia",158,95,3986,44,"Our COVID-19 response has gone from the envy of the world, to a global laughing stock because of Scott Morrison's inability to purchase enough vaccines on time, roll them out effectively and put in place leak-proof quarantine. 

https://t.co/ih6BmxHpAS",[],2021-07-09 23:31:56
64,_rodahidup,"Johore, Malaysia",3964,2322,84577,4,"#Covid19 #DeltaVariant 
WHO warns the pandemic is not slowing down as the Delta Variant spreads 

Read all the latest pandemic updates on The National’s Covid blog:
https://t.co/RArm8fHPs9","['Covid19', 'DeltaVariant']",2021-07-09 23:30:22
65,AzCHealthPlan,"Tempe, AZ",27,136,1517,0,Curious about how the CDC makes COVID-19 vaccine recommendations? You can learn more here: https://t.co/tgRpelEfr2 https://t.co/YvJbDzMKZf,[],2021-07-09 23:30:05
66,canadianglen,"Edmonton, Canada",5005,6570,52858,5,"💉COVID Exclusive: Who gets paid what to host B.C. vaccine clinics? #bcpoli #covid19 #coronavirus #OneDoseSummer #OperationSlowpoke #SportsBiz 
https://t.co/f1qqHoBmNK","['bcpoli', 'covid19', 'coronavirus', 'OneDoseSummer']",2021-07-09 23:29:33
67,geoffrey_payne,"Central Victoria, Australia ",9130,9195,1233082,44,"Our COVID-19 response has gone from the envy of the world, to a global laughing stock because of Scott Morrison's inability to purchase enough vaccines on time, roll them out effectively and put in place leak-proof quarantine. 

https://t.co/ih6BmxHpAS",[],2021-07-09 23:29:17
68,theBreakerNews,"Vancouver, British Columbia",590,5660,33939,5,"💉COVID Exclusive: Who gets paid what to host B.C. vaccine clinics? #bcpoli #covid19 #coronavirus #OneDoseSummer #OperationSlowpoke #SportsBiz 
https://t.co/f1qqHoBmNK","['bcpoli', 'covid19', 'coronavirus', 'OneDoseSummer', 'OperationSlowpoke', 'SportsBiz']",2021-07-09 23:29:15
69,EvaTerryWrites,"Sequim, WA",4973,3320,9405,5,"INBOX: The Washington State Department of Health says 69.6 percent of people over the age of 16 have received at least one dose of a coronavirus vaccine, as of Wednesday. https://t.co/Ju8fIxJ8af https://t.co/dSy0Zatyme",[],2021-07-09 23:29:04
70,NikkeiAsia,Tokyo,74,256510,106374,7,"COVID-19 VACCINES | Indonesia plans to give booster Moderna shots to health workers, amid its struggles to contain the recent surge in COVID-19 cases.

#COVID #vaccines #coronavirus
https://t.co/Ex15n3KbnD","['COVID', 'vaccines', 'coronavirus']",2021-07-09 23:59:36
71,ne1for23,"004 Dead End Flats, NM USA",189,280,50521,335,"Five undervaccinated clusters are putting all of the US — and to some extent, the world — at risk for going back to 2020, since high-transmission areas can become breeding grounds for Covid-19 variants that could go on to evade coronavirus vaccines. https://t.co/2lxlIC684V",[],2021-07-09 23:56:44
72,shaz1440,United Kingdom,997,738,25813,0,COVID-19: Moderna and Pfizer coronavirus vaccines linked to mild heart inflammation but benefits still outweigh risks  https://t.co/TGgeBUzglA,[],2021-07-09 23:54:49
73,bigmoof,Mars,2454,1031,31262,335,"Five undervaccinated clusters are putting all of the US — and to some extent, the world — at risk for going back to 2020, since high-transmission areas can become breeding grounds for Covid-19 variants that could go on to evade coronavirus vaccines. https://t.co/2lxlIC684V",[],2021-07-09 23:50:07
74,HerSon76600901,"Springs, South Africa",3329,1143,21984,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:49:34
75,TamotekeHAJ,New Orleans,1112,296,15715,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:48:55
76,Brainiac_13,4th Planet on the Right,94,621,187265,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:48:23
77,sdarkwah,"New York, NY",2558,2635,164214,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:48:00
78,lulu82824,"California, USA",1973,1844,397900,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:47:59
79,SaveRDemocrazy,Alaska,9831,10006,230147,335,"Five undervaccinated clusters are putting all of the US — and to some extent, the world — at risk for going back to 2020, since high-transmission areas can become breeding grounds for Covid-19 variants that could go on to evade coronavirus vaccines. https://t.co/2lxlIC684V",[],2021-07-09 23:47:15
80,macleod_robert,"Tarbert, Argyll. Scotland",1666,2329,31185,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:46:42
81,ParisWriters,Paris,4657,4844,14127,1,"How can France let unvaccinated hospital workers infect patients with coronavirus - killing them?
#Créteil #hospital Henri-Mondor 
https://t.co/cyaXeWLt9N","['Créteil', 'hospital']",2021-07-09 23:46:03
82,alucemoonbase,CHILE ,3003,730,41421,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:45:15
83,seblinturn,"Bracknell, England",173,59,962,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:45:05
84,BRA_LALOS,"Pretoria, South Africa",1594,403,7839,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:44:42
85,janejoris,"Watford, ON",325,202,2380,4,"Our Vaccination Clinic at Clearwater Arena has availability on July 16 &amp; 17. Being fully vaccinated with 2 doses of a #COVID19 #vaccine provides the best protection from the virus, and its highly transmissible Delta variant. Book today https://t.co/CVCqqaRVTl #GetTheVaccine https://t.co/rDGp9bAOLs",[],2021-07-09 23:44:39
86,3112Mel,Always on your mind,3751,4189,170261,3,Moderna and Pfizer jabs linked to mild heart inflammation but 'benefits still outweigh risks' https://t.co/yD5snVKyt5,[],2021-07-09 23:44:09
87,MagisterBracey,United States,673,2058,2926,98,"The CDC is really fully committing to maximum harm

https://t.co/EelkL7Fs3S https://t.co/2CCUwmu3ZW",[],2021-07-09 23:42:12
88,qbangela,Qualicum Beach,754,187,13939,0,‘Extremely concerning’: 17 deaths reported in Springfield area amid COVID-19 surge https://t.co/jLsgsWtJBD #Deltavariant #Missouri #bcpoli #vaccines,"['Deltavariant', 'Missouri', 'bcpoli', 'vaccines']",2021-07-09 23:42:09
89,sixthgentexan,The Great State of Texas,1943,786,131276,0,"@cattyk1t @FiatLuxGenesis Selected Adverse Events Reported after COVID-19 Vaccination | CDC Updated July 7, 2021 
https://t.co/rr4XAr2osl https://t.co/C37ls20oFV",[],2021-07-09 23:40:49
90,MarieSjlin,Living in Sweden,5002,2656,52050,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:40:25
91,ThankYouKai,Stamford Bridge,134,8,2465,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:38:15
92,Omi_082,🇺🇸 🏴󠁧󠁢󠁷󠁬󠁳󠁿,4750,2482,382605,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:37:58
93,KATELYNisViolet,Violet Abyss,818,2220,444116,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:37:30
94,inselslade,"Bushey, England",1436,387,6120,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:37:26
95,AzomNHS,"London, England",1663,826,2530,4,"Over 100,000 people across #Haringey have received both doses of #COVID19 vaccine 🎉

Cases of #COVID19 are rising in Haringey so if you're 18+  protect yourself &amp; get vaccinated at 1 of our walk-in clinics 

Full details 👉 https://t.co/sGqUxK5Qhu

#GrabYourJab #KeepHaringeySafe https://t.co/eIZ4NCnI7u","['Haringey', 'COVID19', 'COVID19']",2021-07-09 23:37:00
96,ForrestLump1,My Swedish utopia,2436,1800,18035,76,"The Pfizer/BioNTech and Moderna jabs have been linked to cases of mild heart inflammation - but the benefits still outweigh the risks, according to European and UK health agencies https://t.co/UgnC68zEpf",[],2021-07-09 23:36:28
