,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,OL1Oldham,"Oldham, England, UK, Earth",1759,1684,53789,870,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-09 23:58:42
1,POFerriesFR8,"Dover, UK.",19,6349,251393,0,"Please use the link below to check you have all of the paperwork you need to cross the border between Great Britain and the EU in HGVs, and details on how to access COVID testing facilities;. https://t.co/iFxIaIMR6u",[],2021-07-09 23:50:01
2,prutter_pat,"Kitchener, ON Canada",609,369,139398,17,Experts have been discussing the possibility of testing vaccinated people to double check the Delta variant doesn't evade the effects of the vaccine. Dr. @PeterHotez explains. https://t.co/0uFlmeB2nb #COVID19 #DeltaVariant,[],2021-07-09 23:49:37
3,CnBsNana,"Pismo Beach, CA",6590,6082,680714,17,Experts have been discussing the possibility of testing vaccinated people to double check the Delta variant doesn't evade the effects of the vaccine. Dr. @PeterHotez explains. https://t.co/0uFlmeB2nb #COVID19 #DeltaVariant,[],2021-07-09 23:47:29
4,patdevereaux,London,5002,2927,26507,26,"The number of people testing positive for the #coronavirus in England is continuing to rise rapidly, recently doubling every six days, according to the latest REACT findings https://t.co/5xvLgubkuw",['coronavirus'],2021-07-09 23:43:58
5,Damo_McGregor,United Kingdom,4555,1953,567388,787,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-09 23:40:03
6,DesireeSeattle,🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,1810,1327,227727,17,Experts have been discussing the possibility of testing vaccinated people to double check the Delta variant doesn't evade the effects of the vaccine. Dr. @PeterHotez explains. https://t.co/0uFlmeB2nb #COVID19 #DeltaVariant,[],2021-07-09 23:36:30
7,POferriesupdate,Dover,50,34211,244770,0,"Important: Since 04:00 on 15/01/21, it has been mandatory for all passengers travelling into the UK to have a pre-travel Covid-19 test., More info: https://t.co/d47yAbIV2I",[],2021-07-09 23:30:03
8,nowawarekit,"Lowell, MA",4,14,2593,0,"The spread of the Delta #coronavirus variant in the US has some experts questioning whether it should be time to start testing even vaccinated people for the virus.

Stay safe with #NowAware: A quick and easy testing method that delivers an accurate diagnosis in just minutes. https://t.co/uH8Pf0QrC2","['coronavirus', 'NowAware']",2021-07-09 23:30:00
9,ClearBlueSky89,As Far North As Possible,488,15,1154,17,Experts have been discussing the possibility of testing vaccinated people to double check the Delta variant doesn't evade the effects of the vaccine. Dr. @PeterHotez explains. https://t.co/0uFlmeB2nb #COVID19 #DeltaVariant,[],2021-07-09 23:20:29
10,heard_gabrielle,"Fayetteville, NC",658,77,25348,0,#covid #nc #wastewater #testing #not-over https://t.co/FVqawAg2rq,"['covid', 'nc', 'wastewater', 'testing', 'not']",2021-07-09 22:51:15
11,mrakcreation,"Punjab, India",110,49,7835,0,"Basis for International Travel Should be Testing; Have to Make Sure We're Not Discriminated: Jaishankar in Russia - Coronavirus Updates https://t.co/dlpYiXWnHX corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, … https://t.co/eSceZXV6eX",[],2021-07-09 22:35:00
12,nzherald,New Zealand,2855,324867,155642,1,"Rako Science says ""the ministry has consistently advised Chris Hipkins incorrectly"".  https://t.co/0Nh2N4E83z https://t.co/XEMJUvlBKz",[],2021-07-09 22:22:40
13,cindycrum,Earthling,14592,15037,537865,1,@kavitapmd @cindycrum Massachusetts schools did some partnering with the broad institute to get testing. Maybe they have some ideas. I thought there was federal funding for testing for schools as well. https://t.co/5b7be2wAIl,[],2021-07-09 22:09:04
14,HazelOxford,Oxford UK,919,777,43477,787,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Book a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-09 22:07:38
15,evolutionarypsy,Massachusetts via Texas,4268,19778,115935,1,@kavitapmd @cindycrum Massachusetts schools did some partnering with the broad institute to get testing. Maybe they have some ideas. I thought there was federal funding for testing for schools as well. https://t.co/5b7be2wAIl,[],2021-07-09 22:06:45
16,Snarlingwolf1,"Xanadu, England",1364,820,30251,274,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJij5HiC

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-09 21:53:19
17,Voda_Foundation,"CA, NY, CT",4989,2917,23233,0,"We need an accurate comprehensive Covid antibody test that measures all necessary components of the immune system.

Like millions of Americans, I am immunocompromised. We need to know our level of protection (if any) so we know when to receive a booster.

https://t.co/uglINjhoAG",[],2021-07-09 21:48:33
18,saeed4_s,United Kingdom,98,487,138559,870,"Mild COVID-19 symptoms for you could make others seriously ill.

Don’t be the one to pass it on. Get a test:

🌐 Visit https://t.co/QLFJiiO5U2

📱 Use the NHS COVID-19 app

📞 Call 119",[],2021-07-09 21:44:19
19,Tasmin1974,"Glasgow, Scotland",930,424,2069,4,11) There was overlap between symptomatic and asymptomatic uses of different testing routes. As symptoms become more varied in the vaccination era (https://t.co/mMoLLh3V1l) consider using rapid tests with follow-up PCR for those with symptoms https://t.co/HPWEepdxRp,[],2021-07-09 21:44:11
