,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,alexkidman,"Sydney, New South Wales",1278,7098,61840,0,@nicolearcher Guardian has a nice explainer on the rules here: https://t.co/hQqv2y137f,[],2021-07-09 23:59:16
1,geoffrey_payne,"Central Victoria, Australia ",9130,9195,1233082,82,"Exclusive: Treasurer Dominic Perrottet vehemently opposed Gladys Berejiklian's lockdown extension during crisis cabinet, saying it was time the state adjusted its thinking to COVID-19 and learned to live with the virus.
https://t.co/IOw165ba96",[],2021-07-09 23:54:00
2,trust_1982,"Australia,",1132,211,16636,18,"Health experts are predicting that Sydney could remain in lockdown until August, after the state recorded its highest single day of #coronavirus cases in more than a year.

Full list of exposure sites: https://t.co/wQKi5WpIQR

@Gabrielle_Boyle #COVID19 #9News https://t.co/EmocVyjHeS",[],2021-07-09 23:49:29
3,BakchosGlass,"Sydney, New South Wales",2935,1957,16538,1,"""Dr Norman Swan says NSW's COVID-19 lockdown is unlikely to be lifted on Friday"" https://t.co/PwR6FQgPIG",[],2021-07-09 23:47:49
4,viralvideovlogs,കേരളം,4569,7058,803677,18,"Health experts are predicting that Sydney could remain in lockdown until August, after the state recorded its highest single day of #coronavirus cases in more than a year.

Full list of exposure sites: https://t.co/wQKi5WpIQR

@Gabrielle_Boyle #COVID19 #9News https://t.co/EmocVyjHeS",[],2021-07-09 23:46:58
5,The_New_City,"Sydney, Australia",807,1207,9368,18,"Health experts are predicting that Sydney could remain in lockdown until August, after the state recorded its highest single day of #coronavirus cases in more than a year.

Full list of exposure sites: https://t.co/wQKi5WpIQR

@Gabrielle_Boyle #COVID19 #9News https://t.co/EmocVyjHeS",[],2021-07-09 23:46:57
6,tasdionisakos,Melbourne,342,64,33857,18,"Health experts are predicting that Sydney could remain in lockdown until August, after the state recorded its highest single day of #coronavirus cases in more than a year.

Full list of exposure sites: https://t.co/wQKi5WpIQR

@Gabrielle_Boyle #COVID19 #9News https://t.co/EmocVyjHeS",[],2021-07-09 23:46:51
7,NeiszWulf,None of your business ,443,68,14695,18,"Health experts are predicting that Sydney could remain in lockdown until August, after the state recorded its highest single day of #coronavirus cases in more than a year.

Full list of exposure sites: https://t.co/wQKi5WpIQR

@Gabrielle_Boyle #COVID19 #9News https://t.co/EmocVyjHeS",[],2021-07-09 23:42:23
8,ShazzaCook,Australia,397,278,17699,18,"Health experts are predicting that Sydney could remain in lockdown until August, after the state recorded its highest single day of #coronavirus cases in more than a year.

Full list of exposure sites: https://t.co/wQKi5WpIQR

@Gabrielle_Boyle #COVID19 #9News https://t.co/EmocVyjHeS",[],2021-07-09 23:41:19
9,Davy_Acko,Liverpool,3324,3229,81261,3,England’s Euro 2020: “National unity” in furtherance of “herd immunity” https://t.co/b8kfuY91Uw #lockdown #lockdown2021 #herdimmunity #socialmurder #pandemic #Euro2020 #euro2020final #covid19 #coronavirus #thepandemicisnotover,"['lockdown', 'lockdown2021']",2021-07-09 23:41:14
