,username,location,following,followers,totaltweets,retweets,text,hashtags,time
53,MolBio_Cat,"Colorado, USA",1186,447,7168,0,"ARE YOU FUCKING KIDDING ME?!!

""The Tennessee Department of Health will halt all adolescent vaccine outreach – not just for coronavirus, but all diseases – amid pressure from Republican state lawmakers""

https://t.co/KKniCdRZM3",[],2021-07-13 23:43:31
54,Patricedrorian,"Sydney, New South Wales",3149,308,9934,10,"No new locally acquired cases of COVID-19 in Queensland overnight. 

Five new cases were detected in hotel quarantine.

DETAILS: https://t.co/Kfh4mt9bQr

#COVID19 #9News https://t.co/BvhSV1saVW",[],2021-07-13 23:43:26
55,BLewisMalone,"Atlanta, GA",637,214,2880,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-13 23:42:51
56,RosieM1919,"California, USA",21020,19548,520069,1179,"The Tennessee Department of Health will halt all adolescent vaccine outreach – not just for coronavirus, but all diseases – amid pressure from Republican state lawmakers, according to an internal report and agency emails obtained by the Tennessean. https://t.co/I32McnFd89",[],2021-07-13 23:42:22
57,mcadebate,"Hollywood, FL",446,331,16204,5,"Well, it looks like we have a new definition of insanity as Tennessee will halt all adolescent vaccine outreach, not just for coronavirus, but all diseases.   This is insane.  https://t.co/urUStqCIUH",[],2021-07-13 23:41:50
58,thmorris1951,North Jersey,1102,318,18426,1179,"The Tennessee Department of Health will halt all adolescent vaccine outreach – not just for coronavirus, but all diseases – amid pressure from Republican state lawmakers, according to an internal report and agency emails obtained by the Tennessean. https://t.co/I32McnFd89",[],2021-07-13 23:41:49
59,smartdissent,America,51914,58593,281462,1179,"The Tennessee Department of Health will halt all adolescent vaccine outreach – not just for coronavirus, but all diseases – amid pressure from Republican state lawmakers, according to an internal report and agency emails obtained by the Tennessean. https://t.co/I32McnFd89",[],2021-07-13 23:41:34
60,Jess_Intermtn,"Salt Lake City, Utah",12218,16664,8684,23,Former skeptic has a message for Utahns who think they don’t need the COVID-19 vaccine https://t.co/1ZLMFpLU1r https://t.co/5XoTfjKxtp,[],2021-07-13 23:41:29
61,SupergranIsBack,Ngunnawal country Aus   ,1402,1275,86556,10,"No new locally acquired cases of COVID-19 in Queensland overnight. 

Five new cases were detected in hotel quarantine.

DETAILS: https://t.co/Kfh4mt9bQr

#COVID19 #9News https://t.co/BvhSV1saVW",[],2021-07-13 23:41:01
62,JohnOSullivan36,"Prahran, Melbourne",48941,51531,235049,273,"Reported yesterday: 1 new local case and 1 new case acquired overseas (currently in HQ). 
- 14,989 vaccine doses were administered 
- 33,037 test results were received    
More later: https://t.co/lIUrl1hf3W

#COVID19Vic #COVID19VicData [1/2] https://t.co/YISnlwvdvG",[],2021-07-13 23:40:56
63,K4C,"Ontario, Canada",3521,3604,66171,2,"Gee this is the 2nd ORG to say don't mix and match 
but

as you all KNOW we have a PM thats all show and an empty head 

https://t.co/A6IWIwUrUE",[],2021-07-13 23:58:36
64,K4C,"Ontario, Canada",3521,3604,66171,27,"""If you received a Pfizer-BioNTech or Moderna COVID-19 vaccine, you should get the same product for your second shot.""
https://t.co/c26XWXhYW0",[],2021-07-13 23:58:21
65,andrewdouglass,Northern Virginia,216,221,10853,0,"@HeathenSassy No.  BUT you ought to look for statistics, not anecdotes, especially self-selected ones that skew negative b/c people enjoy complaining more than praising ;). Anecdotes among millions of recipients mean nothing at all. I participated in: https://t.co/1G43XQLkw4",[],2021-07-13 23:57:32
66,KamranHamd,"Katy, TX",95,127,7186,10,"Iranian regime is not only denying Iranians water and electricity but also #COVID19 vaccines.
Fatality is still on the rise in #Iran with over 328,400 deaths
.@WHO @DrTedros @WHOEMRO 
https://t.co/7hetdGtTVT https://t.co/CyVK6xVLid",['COVID19'],2021-07-13 23:57:05
67,K4C,"Ontario, Canada",3521,3604,66171,2,"Hey JackA$$ read this 

https://t.co/A6IWIwUrUE https://t.co/ju7IgnLkm8",[],2021-07-13 23:56:44
68,TracyP04653616,"Pass Christian, MS",77,9,71,0,"@HollyJahangiri “Because of the pushback from lawmakers, Fiscus says, Tennessee is halting all of its vaccination outreach efforts for teens and children – not only for COVID-19 but also for measles and other illnesses.”   https://t.co/m5O24EIrN0",[],2021-07-13 23:52:30
69,POIC_RAHS,"Portland, OR",496,417,1175,0,"If you missed our #ImmunityOpportunity vaccine event last month, here are some future opportunities to receive your vaccine. #COVID-19 vaccines keep the people we love strong and safe from the virus. https://t.co/W7rwVz6aHQ https://t.co/obVXpi3LOy","['ImmunityOpportunity', 'COVID']",2021-07-13 23:52:05
70,ImmunizedotCa,Canada,1260,4586,30726,101,"Why is the second dose of the #COVID19Vaccine so important? The second dose gives you more robust and longer-lasting protection against #COVID19, incl. against from variants such as #DeltaVOC. 
 
Get your 2nd dose when it’s offered to you. ➡️https://t.co/OVdQu4agZ2 https://t.co/VpjX2b8pH3",['COVID19Vaccine'],2021-07-13 23:47:34
71,AngBentivegna,"Burlington, Ontario",1500,1954,2516,28,"(1/3) #RollUpYourSleevesHalton! Based on expected vaccine supply, on Mon., July 26, we will be opening our ninth community clinic at St. Francis Xavier Catholic Secondary School, 1145 Bronte Street S. in #Milton. Learn more at https://t.co/VcaFhbS8mm https://t.co/pKFqerkrB5",['RollUpYourSleevesHalton'],2021-07-13 23:47:05
72,susang8,Toronto,1750,516,46203,28,"(1/3) #RollUpYourSleevesHalton! Based on expected vaccine supply, on Mon., July 26, we will be opening our ninth community clinic at St. Francis Xavier Catholic Secondary School, 1145 Bronte Street S. in #Milton. Learn more at https://t.co/VcaFhbS8mm https://t.co/pKFqerkrB5",['RollUpYourSleevesHalton'],2021-07-13 23:45:47
73,getyourdigion,u.s.a.,32,84,1271,1,They just said no one would be coming to your door to push and stab vaccines. well guess what started in North Carolina? https://t.co/iECjFO1JVo,[],2021-07-13 23:45:05
74,vubblePOP,Everywhere,2123,3171,57275,0,"💉⚕️👨‍⚕️

Confusion over mixing and matching COVID-19 vaccines follows WHO comments https://t.co/HHfSqTxrzp via @CBCNews @BogochIsaac
 
#COVID19 #COVID #CovidVaccine #vaccine #mixing #WHO #pandemic #coronavirus #Science #medicine #research #Canada","['COVID19', 'COVID', 'CovidVaccine', 'vaccine', 'mixing', 'WHO', 'pandemic', 'coronavirus', 'Science', 'medicine', 'research', 'Canada']",2021-07-13 23:45:00
75,ForEveryBd,🗺 ☼𓃬,2141,5644,57157,12,"Islamic Republic using propaganda to control the Delta variant in Iran.
#COVID19 sweeping through the country where no restriction is implemented.
Vaccination continues with not so effective vaccines &amp; slowly.
Graphs &amp; more…
#IranTruth 
https://t.co/FVvIfNgzcZ",['COVID19'],2021-07-13 23:43:10
76,NathanStall,"Toronto, Canada",1358,16303,4855,0,"Lumping all breakthrough #COVID19 infections together, regardless of symptoms, miscasts what our vaccines can do, writes @KatherineJWu.

Grateful to @PublicHealthON who separate cases by symptoms, hospital/ICU admission, and death: https://t.co/2h1ANpUD72

https://t.co/G1CW9jJ2mu",['COVID19'],2021-07-13 23:41:46
77,MonarchTammy,Canada,1285,307,9589,101,"Why is the second dose of the #COVID19Vaccine so important? The second dose gives you more robust and longer-lasting protection against #COVID19, incl. against from variants such as #DeltaVOC. 
 
Get your 2nd dose when it’s offered to you. ➡️https://t.co/OVdQu4agZ2 https://t.co/VpjX2b8pH3",['COVID19Vaccine'],2021-07-13 23:40:50
78,LetsGoVCU_,"Ramland, Va.",737,773,17683,0,"Facts must be louder than lies, sound reason speaking over the loud mumble of idiocy. These vaccines work. Not getting #vaxxed leads to stronger renditions of this virus. #GetVaxxed stay alive and keep others safe. Virginia's numbers as of today:  https://t.co/12U1yiAT4I https://t.co/BFNI22AXa8","['vaxxed', 'GetVaxxed']",2021-07-13 23:39:09
79,Blake_C_Mann,"Tampa, FL",304,132,8455,0,"IMHO, better unemployed than vaccine damaged for life.
Check the CDC's own website. Over 6000 deaths with a litany of possible side effects. I would bet my life's savings the numbers are under reported.
https://t.co/klC3ZsQzTA https://t.co/A3OFEdrncE",[],2021-07-13 23:38:28
80,fudgestripes," Boston, MA,USA",5233,5168,47677,10,"""The first thing to know about the COVID-19 vaccines is that they’re doing exactly what they were designed and authorized to do."" Great @KatherineJWu on the meaning of ""breakthrough cases,"" most of which are not nearly as scary as they sound. https://t.co/wIVWWloyy4",[],2021-07-13 23:36:58
81,teylorfeliz,"Lafayette, LA",644,1304,4681,2,Coronavirus Vaccines In The Workplace: What Employers Can And Can’t Do https://t.co/Ti1m3hiQgW #GoodSaturday #jobs #employment #companies #company #workants #covid #vaccine #employers #summerjobs #jobsearch #jobsearchtips #jobsearching #summerwork #seasonaljob,"['GoodSaturday', 'jobs']",2021-07-13 23:35:38
82,PropelNP,"Minneapolis, MN",2120,5837,13461,0,"Grateful for the continued coverage of the COVID-19 pandemic, especially vaccine efforts and research reports led by our nonprofit partners, from the @SahanJournal: https://t.co/KNWLbHKebh",[],2021-07-13 23:35:01
83,drcadesky,Vancouver,2162,4018,7163,0,"Will we need boosters for #COVID vaccines?
Maybe, but maybe not 
(depending on variants)
https://t.co/iNOvgBjOCo",['COVID'],2021-07-13 23:35:01
84,13wmaznews,"Macon, GA",488,69983,167853,1,COVID-19 vaccines go to waste across Central Georgia https://t.co/58Y7h7QW23,[],2021-07-13 23:30:27
85,Kealkill5,Haven For The County,5001,390,7875,142,"Democrats want phone companies to monitor your messages to look for vaccine ""misinformation."" Here's some real information: These are not vaccines as defined by law. They are non-FDA approved experimental gene-modification injections. #MonitorThis 
https://t.co/EF0DYJf3Uy",[],2021-07-13 23:26:23
86,krist117,Minneapolis MN,1642,1178,89542,38,"A number of factors, including youth unemployment fuelled by coronavirus restrictions and a lack of vaccines, are stoking current civil unrest in South Africa, says Khumbudzo Ntshavheni, Acting Minister in the SA Presidence.

Get the latest on #COVID19: https://t.co/BIHjRpLcOr https://t.co/F0qgK5p4EU",[],2021-07-13 23:24:09
87,srsimpson68,"Arlington, TX",2203,161,1596,81,"After a difficult year, get peace of mind. Get vaccinated as soon as you can, &amp; return to the things you love with people you love.  

#COVID19 vaccines are safe and effective in people ages 12 and older. 
More: https://t.co/yJFqxDIlhb. https://t.co/rO9juB5nFb",[],2021-07-13 23:23:39
88,CityofSantaRosa,"Santa Rosa, CA",84,15305,2935,7,The # of people hospitalized for COVID in SoCo continues to increase. COVID-19 vaccines are effective at keeping you from getting COVID-19 &amp; will also help keep you from getting seriously ill even if you do contract it. Don’t delay – get vaccinated today. https://t.co/eYAg5nvuPz https://t.co/cx56oIEhkG,[],2021-07-13 23:20:24
89,johangreg,"Calgary, Alberta",1566,3740,767785,101,"Why is the second dose of the #COVID19Vaccine so important? The second dose gives you more robust and longer-lasting protection against #COVID19, incl. against from variants such as #DeltaVOC. 
 
Get your 2nd dose when it’s offered to you. ➡️https://t.co/OVdQu4agZ2 https://t.co/VpjX2b8pH3",['COVID19Vaccine'],2021-07-13 23:20:13
90,chuck4219,Caledon- Ontario- Canada,3903,2342,66214,15,'Taken out of context': Doctors respond to WHO chief scientist's comments on mixing COVID-19 vaccines https://t.co/4OdlxfhmoX https://t.co/d79ko5ggOJ,[],2021-07-13 23:19:54
91,verbaliza,Pinechunga Country ,6007,12449,149678,46,Mitchell from Central Australia has a message for young First Nations people in the NT. The Pfizer COVID-19 vaccination is available in the NT to everyone over the age of 16 years. Contact @CAACongress or @DanilaDilba to organise your jab today! More info: https://t.co/DOR17x7UIS https://t.co/fWXIoiqJiQ,[],2021-07-13 23:18:19
92,WeAreLAHealth,"Los Angeles, CA",412,1926,1623,80,"If you’ve already had COVID-19, you should still get vaccinated. We don’t know how long natural immunity lasts and the vaccines will protect you and those around you. For more info visit https://t.co/UVkFi7ugj8 https://t.co/zarUWXXcFW",[],2021-07-13 23:18:07
93,surveyorX,🇨🇦 Canada,2392,2270,188755,18,"Dr. David Martin quoting New England Journal of Medicine/Lancet: 
#Covid19
""No existing vaccines have been shown to be effective against infection with ANY beta coronavirus ....""

From: https://t.co/GlYvaKOsww https://t.co/bueiw24n0N",['Covid19'],2021-07-13 23:17:34
94,adikurma,"Toronto, Canada",2212,903,6258,38,"A number of factors, including youth unemployment fuelled by coronavirus restrictions and a lack of vaccines, are stoking current civil unrest in South Africa, says Khumbudzo Ntshavheni, Acting Minister in the SA Presidence.

Get the latest on #COVID19: https://t.co/BIHjRpLcOr https://t.co/F0qgK5p4EU",[],2021-07-13 23:15:07
