,username,location,following,followers,totaltweets,retweets,text,hashtags,time
0,alikat747,Bear/Lion/Wolf dens. ,4896,7000,306034,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:59:37
1,mortenbc58,"Florida, USA",1250,1892,73774,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:59:32
2,jwhittenbergK5,"Seattle, WA",6606,11578,33992,2,Washington's $1 million COVID-19 vaccine lottery winner to be selected Tuesday https://t.co/ciBoITUDSs via @KING5Seattle,[],2021-07-12 23:59:00
3,info_melcome,"Melbourne, Victoria",81,595,4865,296,"Reported yesterday: 2 new local cases, 1 case acquired interstate and no new cases acquired overseas. 
- 14,384 vaccine doses were administered 
- 23,470 test results were received
More later: https://t.co/lIUrl1hf3W

#COVID19Vic #COVID19VicData [1/2] https://t.co/iQzE0oJUc8",[],2021-07-12 23:58:57
4,mystiquememoir,Here there everywhere ,535,5766,111327,48,"U.S. regulators added a new warning to Johnson &amp; Johnson’s COVID-19 vaccine about links to a rare and potentially dangerous neurological reaction, but said it's not entirely clear the shot caused the problem.
https://t.co/iGGBs3fIut",[],2021-07-12 23:58:55
5,bameado1,louisiana,85,474,245334,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:58:54
6,sjarvis,Northwest Arkansas,484,422,47658,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:58:45
7,crgonzalez,"Glendale, California, USA",1958,2532,101200,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:58:38
8,matters_usa,Georgia & Ohio,1655,1594,1359,1,"If Democrats want to start a war, this may do it... REPORT: The DNC Wants Phone Companies To Police Text Messages For Vaccine Misinformation - The Daily Caller https://t.co/7UYLbZPjKM",[],2021-07-12 23:58:37
9,LexiHam1776,Southeast USA,1166,85,1769,488,"REPORT: The DNC Wants Phone Companies To Police Text Messages For Vaccine Misinformation
https://t.co/YePHFQrxcq",[],2021-07-12 23:58:23
10,LeChatNoire4,Florida,12323,13923,926962,14,"🚌 Tomorrow's #IGotMyShot COVID-19 Vaccine Trailer Event 🚌
✅ Goodwill - Taft Outlet (1729 W Taft Vineland Road, Orlando, FL 32837)
✅ Tuesday, July 13 from 9 a.m. - 1 p.m.

💉Pfizer and J&amp;J brands available. No appointment needed! 
More info: https://t.co/luD7g03a0n https://t.co/ikHdnrqyJC",['IGotMyShot'],2021-07-12 23:58:17
11,Chadrapp,"Thomaston, GA",748,261,6411,488,"REPORT: The DNC Wants Phone Companies To Police Text Messages For Vaccine Misinformation
https://t.co/YePHFQrxcq",[],2021-07-12 23:58:14
12,ymmatymmatt,she/her,530,457,44219,296,"Reported yesterday: 2 new local cases, 1 case acquired interstate and no new cases acquired overseas. 
- 14,384 vaccine doses were administered 
- 23,470 test results were received
More later: https://t.co/lIUrl1hf3W

#COVID19Vic #COVID19VicData [1/2] https://t.co/iQzE0oJUc8",[],2021-07-12 23:58:01
13,BStockmarketb,Florida,1556,299,6908,488,"REPORT: The DNC Wants Phone Companies To Police Text Messages For Vaccine Misinformation
https://t.co/YePHFQrxcq",[],2021-07-12 23:57:59
14,DziadoszS,"Connecticut, USA",1061,280,64640,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:57:53
15,suchathriller,"New York, USA",1357,1684,75476,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:57:51
16,jaredskolnick,"Agawam, MA",1064,806,42512,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:57:50
17,annmariekungl,"Barrie, Ontario",2768,839,8421,1,"During all of last week, a total of 20 cases were confirmed in the Simcoe-Muskoka region - the lowest weekly count since August 2020.
https://t.co/IQjJwSyWMt #onpoli #covid19 #coronavirus #simcoe #muskoka #barrie #innisfil",[],2021-07-12 23:57:45
18,szikratigris,Sunny Govan,1298,1303,183839,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:57:44
19,dmellieon,"Riverside, OH",1332,1782,353608,100,"Israel has approved Covid-19 vaccine boosters for immunocompromised people (the press says it's a world first, but France has already been doing this). Here's why this is important

https://t.co/HLW7oF4f7o",[],2021-07-12 23:57:41
20,ConnorTheDJ1,"Belmont, North Carolina",812,68,3907,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:57:38
21,dudebrochill69,EEUU,705,193,751,161,"Sadly this fine young Nurse @olivia_guidd probably somewhat confused about #vaccine safety by the previous administration through 2020, avoided the #vaccine and caught #COVID19 now in July 2021, and died Saturday in the ICU. https://t.co/VEw54aWJNa",['vaccine'],2021-07-12 23:57:13
22,EileenIcel,"Colorado, USA",3727,1443,15168,12,"In Larimer County, almost all COVID-19 cases since March 1st have been unvaccinated. Make sure you let your friends know that it's free, quick, and easy to get vaccinated in #LarimerCounty! https://t.co/3mv2euW46c https://t.co/v9I9bRI1Gj",[],2021-07-12 23:57:13
23,GeekTalk51,#GeeksResist HQ,700,899,105578,3240,"Tennessee just fired its top vaccine official. On the way out, she dropped a 1200+ word statement torching government leaders and lawmakers for politicizing the coronavirus vaccine. You can read the whole thing here. https://t.co/1lW0DhS3Ev",[],2021-07-12 23:57:13
